File Path	chrom:TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	2026_04_2_1102
Injection Number	26
Position	136
Comment	Lord 8525 -- 7 Tage
Processing Method	VDA T-Ä Auswertung Logemann
Instrument Method	SDM
Type	Unknown
Status	Finished
Injection Date	4/3/2026
Injection Time	4:49:11 PM
Injection Volume (µl)	20.00
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	3.000722
Time Max. (min)	60.006800
Data Points	16762
Detector	ISQ
Generating Data System	Chromeleon 7.2.9 Build 11323 (300176)
Exporting Data System	Chromeleon 7.2.9.0
Operator	Instrument Controller
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	428,779.391490
Signal Max.	6,424,765,800.182540
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406686

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
8.163613	0.2041	1,853,953.673409
8.167015	0.2041	1,848,070.346459
8.170415	0.204	1,851,831.929746
8.173817	0.2041	1,907,012.698274
8.177218	0.2041	1,927,656.023009
8.180618	0.204	1,937,346.400462
8.184020	0.2041	1,911,851.787282
8.187422	0.2041	1,946,986.222331
8.190822	0.204	1,991,180.495697
8.194223	0.2041	1,962,873.818599
8.197625	0.2041	1,952,805.611026
8.201025	0.204	1,969,866.731487
8.204427	0.2041	1,991,505.928429
8.207828	0.2041	2,059,471.638020
8.211228	0.204	2,084,866.308167
8.214630	0.2041	1,961,290.216503
8.218032	0.2041	1,912,522.404771
8.221432	0.204	2,004,774.168321
8.224833	0.2041	2,055,375.040002
8.228235	0.2041	2,017,696.849730
8.231635	0.204	1,934,757.545219
8.235037	0.2041	1,865,989.822516
8.238438	0.2041	1,839,663.572326
8.241838	0.204	1,883,604.705380
8.245240	0.2041	1,877,968.800035
8.248642	0.2041	1,815,357.397772
8.252042	0.204	1,796,134.364065
8.255443	0.2041	1,807,883.799754
8.258845	0.2041	1,813,469.387432
8.262245	0.204	1,834,170.621409
8.265647	0.2041	1,913,725.500852
8.269048	0.2041	1,936,990.809659
8.272448	0.204	2,009,845.311480
8.275850	0.2041	2,174,370.028383
8.279252	0.2041	2,261,724.115164
8.282652	0.204	2,464,325.297303
8.286053	0.2041	2,959,132.437402
8.289455	0.2041	3,627,816.130389
8.292855	0.204	4,702,241.322880
8.296257	0.2041	6,587,652.166411
8.299658	0.2041	9,885,456.572907
8.303058	0.204	15,205,286.011738
8.306460	0.2041	22,701,520.199877
8.309862	0.2041	33,003,209.381346
8.313262	0.204	45,278,114.914410
8.316663	0.2041	58,806,640.629434
8.320065	0.2041	73,477,589.199166
8.323465	0.204	86,519,185.388292
8.326867	0.2041	96,493,897.916190
8.330268	0.2041	102,320,542.285931
8.333668	0.204	102,621,925.850375
8.337070	0.2041	100,043,699.302154
8.340472	0.2041	95,366,612.288466
8.343872	0.204	86,643,212.360142
8.347273	0.2041	75,983,325.245640
8.350675	0.2041	65,378,362.484713
8.354075	0.204	53,935,749.967393
8.357477	0.2041	42,982,337.395587
8.360878	0.2041	34,086,051.220761
8.364278	0.204	26,582,757.394493
8.367680	0.2041	20,258,646.768985
8.371082	0.2041	15,360,037.004118
8.374482	0.204	11,677,934.760484
8.377883	0.2041	8,812,402.945870
8.381285	0.2041	6,775,742.173720
8.384685	0.204	5,344,789.859914
8.388087	0.2041	4,379,375.808872
8.391488	0.2041	3,775,356.033579
8.394888	0.204	3,258,001.951798
8.398290	0.2041	2,951,061.779350
8.401692	0.2041	2,740,332.574499
8.405092	0.204	2,475,435.193075
8.408493	0.2041	2,276,677.578750
8.411895	0.2041	2,193,458.238141
8.415295	0.204	2,060,384.437148
8.418697	0.2041	1,881,501.210219
8.422098	0.2041	1,826,800.968537
8.425498	0.204	1,783,055.331179
8.428900	0.2041	1,684,948.003929
8.432302	0.2041	1,604,337.061036
8.435702	0.204	1,503,998.321950
8.439103	0.2041	1,476,363.429640
8.442505	0.2041	1,500,325.861875
8.445905	0.204	1,534,282.729641
8.449307	0.2041	1,586,358.383379
8.452708	0.2041	1,598,149.382869
8.456108	0.204	1,711,502.313775
8.459510	0.2041	1,895,008.513181
8.462912	0.2041	2,029,334.964751
8.466312	0.204	2,211,270.840646
8.469713	0.2041	2,418,244.256632
8.473115	0.2041	2,610,318.843016
8.476515	0.204	2,805,152.109667
8.479917	0.2041	2,974,915.746625
8.483318	0.2041	3,019,205.965283
8.486718	0.204	2,914,759.422608
8.490120	0.2041	2,821,564.396054
8.493522	0.2041	2,773,797.774847
8.496922	0.204	2,616,232.393630
8.500323	0.2041	2,437,600.198333
8.503725	0.2041	2,380,982.094350
8.507125	0.204	2,307,277.142241
8.510527	0.2041	2,148,486.544275
8.513928	0.2041	2,063,993.971722
8.517328	0.204	2,060,293.503310
8.520730	0.2041	2,033,002.332642
8.524132	0.2041	2,058,532.161350
8.527532	0.204	2,107,224.710119
8.530933	0.2041	2,084,179.314871
8.534335	0.2041	2,217,343.653142
8.537735	0.204	2,382,863.156433
8.541137	0.2041	2,368,286.821691
8.544538	0.2041	2,424,650.382049
8.547938	0.204	2,463,810.787920
8.551340	0.2041	2,569,388.664672
8.554742	0.2041	2,739,523.436393
8.558142	0.204	2,760,346.903690
8.561543	0.2041	2,846,586.909483
8.564945	0.2041	2,965,641.688843
8.568345	0.204	2,965,400.017564
8.571747	0.2041	2,945,333.149915
8.575148	0.2041	2,936,571.689560
8.578548	0.204	3,012,869.141885
8.581950	0.2041	3,134,006.828461
8.585352	0.2041	3,161,512.593844
8.588752	0.204	3,129,967.680060
8.592153	0.2041	3,089,659.108578
8.595555	0.2041	3,168,070.441404
8.598955	0.204	3,277,862.045766
8.602357	0.2041	3,197,619.623150
8.605758	0.2041	3,019,779.419029
8.609158	0.204	2,764,566.365640
8.612560	0.2041	2,470,474.585853
8.615962	0.2041	2,238,474.311662
8.619362	0.204	2,006,426.866251
8.622763	0.2041	1,781,584.458212
8.626165	0.2041	1,683,138.850436
8.629565	0.204	1,657,933.219744
8.632967	0.2041	1,559,916.564169
8.636368	0.2041	1,501,281.450120
8.639768	0.204	1,482,387.499539
8.643170	0.2041	1,487,324.182693
8.646572	0.2041	1,532,134.618870
8.649972	0.204	1,656,521.954236
8.653373	0.2041	1,866,622.916332
8.656775	0.2041	2,090,059.747464
8.660175	0.204	2,386,955.816908
8.663577	0.2041	2,578,783.409319
8.666978	0.2041	2,729,380.214610
8.670378	0.204	2,928,872.136011
8.673780	0.2041	3,059,757.391290
8.677182	0.2041	3,193,465.775420
8.680582	0.204	3,231,210.151698
8.683983	0.2041	3,227,326.753648
8.687385	0.2041	3,207,235.308347
8.690785	0.204	3,142,615.018217
8.694187	0.2041	3,044,018.288256
8.697588	0.2041	2,848,089.533984
8.700988	0.204	2,665,857.774446
8.704390	0.2041	2,487,292.392114
8.707792	0.2041	2,331,037.630614
8.711192	0.204	2,238,560.401495
8.714593	0.2041	2,158,872.143167
8.717995	0.2041	2,050,364.907163
8.721397	0.2041	1,966,805.337788
8.724797	0.204	2,017,432.600284
8.728198	0.2041	1,983,653.150822
8.731600	0.2041	1,921,856.569943
8.735000	0.204	1,977,372.123732
8.738402	0.2041	2,040,280.789765
8.741803	0.2041	2,052,610.390946
8.745203	0.204	2,065,172.399274
8.748605	0.2041	2,081,767.999767
8.752007	0.2041	2,073,619.952747
8.755407	0.204	2,146,537.625590
8.758808	0.2041	2,185,813.961288
8.762210	0.2041	2,185,994.322223
8.765610	0.204	2,317,680.847830
8.769012	0.2041	2,482,365.772974
8.772413	0.2041	2,560,653.153306
8.775813	0.204	2,616,381.870667
8.779215	0.2041	2,655,021.954028
8.782617	0.2041	2,637,093.594612
8.786017	0.204	2,586,529.879433
8.789418	0.2041	2,522,006.598481
8.792820	0.2041	2,412,902.487485
8.796220	0.204	2,238,538.974621
8.799622	0.2041	2,043,541.243759
8.803023	0.2041	1,830,439.170926
8.806423	0.204	1,616,451.952527
8.809825	0.2041	1,504,842.148499
8.813227	0.2041	1,389,570.231313
8.816627	0.204	1,271,833.873885
8.820028	0.2041	1,224,083.175814
8.823430	0.2041	1,136,533.102827
8.826830	0.204	1,083,759.702783
8.830232	0.2041	1,093,955.435520
8.833633	0.2041	1,082,693.405655
8.837033	0.204	1,069,104.762219
8.840435	0.2041	1,066,941.088706
8.843837	0.2041	1,078,464.530680
8.847237	0.204	1,112,073.743281
8.850638	0.2041	1,125,984.246237
8.854040	0.2041	1,108,358.426364
8.857440	0.204	1,111,850.547782
8.860842	0.2041	1,116,141.996221
8.864243	0.2041	1,079,497.279837
8.867643	0.204	1,111,950.462152
8.871045	0.2041	1,190,582.214372
8.874447	0.2041	1,153,872.792710
8.877847	0.204	1,053,729.267101
8.881248	0.2041	1,021,094.970212
8.884650	0.2041	1,089,978.778855
8.888050	0.204	1,144,382.279927
8.891452	0.2041	1,136,264.611912
8.894853	0.2041	1,097,322.474802
8.898253	0.204	1,085,364.767322
8.901655	0.2041	1,086,416.127825
8.905057	0.2041	1,030,898.034313
8.908457	0.204	997,774.613258
8.911858	0.2041	977,616.203698
8.915260	0.2041	941,240.417558
8.918660	0.204	952,264.595500
8.922062	0.2041	988,092.906042
8.925463	0.2041	980,687.232396
8.928863	0.204	999,042.712184
8.932265	0.2041	1,106,786.002289
8.935667	0.2041	1,242,149.270983
8.939067	0.204	1,467,128.980216
8.942468	0.2041	1,860,056.695914
8.945870	0.2041	2,479,688.663532
8.949270	0.204	3,390,550.023432
8.952672	0.2041	4,655,621.528833
8.956073	0.2041	6,506,272.752839
8.959473	0.204	8,703,098.087861
8.962875	0.2041	11,377,689.666040
8.966277	0.2041	14,838,651.495155
8.969677	0.204	18,339,555.581503
8.973078	0.2041	21,819,817.384936
8.976480	0.2041	25,898,667.290655
8.979880	0.204	29,824,672.412687
8.983282	0.2041	32,867,737.891900
8.986683	0.2041	34,641,870.701886
8.990083	0.204	35,418,181.371211
8.993485	0.2041	36,124,883.492715
8.996887	0.2041	36,005,536.810855
9.000287	0.204	34,529,293.853041
9.003688	0.2041	32,461,832.175448
9.007090	0.2041	30,340,258.449432
9.010490	0.204	27,633,404.426357
9.013892	0.2041	24,380,317.553357
9.017293	0.2041	21,641,404.973181
9.020693	0.204	19,278,690.840054
9.024095	0.2041	17,049,945.439216
9.027497	0.2041	15,189,989.352142
9.030897	0.204	13,574,257.891197
9.034298	0.2041	12,532,458.848694
9.037700	0.2041	11,927,782.775679
9.041100	0.204	11,778,461.117857
9.044502	0.2041	11,984,324.183887
9.047903	0.2041	12,786,784.109893
9.051303	0.204	15,508,260.705839
9.054705	0.2041	21,424,991.346276
9.058107	0.2041	31,906,578.922773
9.061507	0.204	50,837,035.699391
9.064908	0.2041	85,660,193.370189
9.068310	0.2041	139,428,759.324931
9.071710	0.204	215,634,008.488903
9.075112	0.2041	326,164,319.015750
9.078513	0.2041	462,748,828.069382
9.081913	0.204	626,973,360.744786
9.085315	0.2041	821,378,425.107328
9.088717	0.2041	1,039,336,162.919780
9.092117	0.204	1,294,235,703.687580
9.095518	0.2041	1,559,750,970.055690
9.098920	0.2041	1,825,789,791.397940
9.102320	0.204	2,082,586,214.698260
9.105722	0.2041	2,343,823,944.829890
9.109123	0.2041	2,604,919,124.654530
9.112523	0.204	2,837,424,081.331510
9.115925	0.2041	3,071,416,506.607100
9.119327	0.2041	3,308,132,672.504270
9.122727	0.204	3,533,776,159.726380
9.126128	0.2041	3,691,719,518.538530
9.129530	0.2041	3,824,264,351.315180
9.132930	0.204	3,994,891,967.625550
9.136332	0.2041	4,150,118,692.602460
9.139733	0.2041	4,293,863,984.383490
9.143133	0.204	4,409,650,115.897380
9.146535	0.2041	4,514,633,574.261480
9.149937	0.2041	4,660,601,771.328440
9.153337	0.204	4,754,090,589.686970
9.156738	0.2041	4,813,544,083.142600
9.160140	0.2041	4,925,403,517.767670
9.163540	0.204	5,016,132,610.709990
9.166942	0.2041	5,102,281,371.508180
9.170343	0.2041	5,214,233,542.726090
9.173743	0.204	5,279,737,787.520900
9.177145	0.2041	5,316,497,914.949940
9.180547	0.2041	5,403,069,057.049920
9.183947	0.204	5,454,016,872.126200
9.187348	0.2041	5,440,920,217.545630
9.190750	0.2041	5,507,099,782.439190
9.194150	0.204	5,544,716,825.702260
9.197552	0.2041	5,482,781,530.796410
9.200953	0.2041	5,342,463,413.107990
9.204353	0.204	4,948,607,505.952460
9.207755	0.2041	4,068,701,960.893350
9.211157	0.2041	2,666,243,276.839560
9.214557	0.204	1,285,007,380.211470
9.217958	0.2041	494,721,604.354139
9.221360	0.2041	199,273,035.627446
9.224760	0.204	90,470,236.231259
9.228162	0.2041	48,188,095.561265
9.231563	0.2041	33,946,175.588522
9.234963	0.204	28,790,891.925981
9.238365	0.2041	26,625,850.893584
9.241767	0.2041	25,428,188.853173
9.245167	0.204	24,413,685.320831
9.248568	0.2041	23,702,218.070453
9.251970	0.2041	23,067,065.203131
9.255370	0.204	22,541,963.893383
9.258772	0.2041	22,153,173.149653
9.262173	0.2041	21,652,831.301616
9.265573	0.204	21,302,197.787559
9.268975	0.2041	21,232,737.077709
9.272377	0.2041	21,295,593.836366
9.275777	0.204	20,927,004.241350
9.279178	0.2041	20,740,036.451356
9.282580	0.2041	20,854,437.581656
9.285980	0.204	20,188,418.429272
9.289382	0.2041	19,480,449.593094
9.292783	0.2041	19,168,052.927401
9.296185	0.2041	18,600,698.363858
9.299585	0.204	17,964,010.025973
9.302987	0.2041	17,213,248.550489
9.306388	0.2041	16,439,332.026677
9.309788	0.204	16,292,851.434998
9.313190	0.2041	16,073,664.625152
9.316592	0.2041	15,465,234.342665
9.319992	0.204	15,308,680.308009
9.323393	0.2041	15,114,820.277635
9.326795	0.2041	14,894,385.374253
9.330195	0.204	14,898,251.648876
9.333597	0.2041	14,545,683.084607
9.336998	0.2041	14,686,080.242304
9.340398	0.204	15,318,725.914479
9.343800	0.2041	15,769,551.570991
9.347202	0.2041	16,282,677.348354
9.350602	0.204	17,121,677.444138
9.354003	0.2041	17,789,288.055231
9.357405	0.2041	17,793,251.634114
9.360805	0.204	17,901,419.613602
9.364207	0.2041	17,695,084.781182
9.367608	0.2041	17,315,847.201224
9.371008	0.204	16,952,207.163784
9.374410	0.2041	16,291,731.249407
9.377812	0.2041	15,653,259.690717
9.381212	0.204	14,811,387.219339
9.384613	0.2041	14,024,764.127823
9.388015	0.2041	13,292,862.068759
9.391415	0.204	12,668,255.997874
9.394817	0.2041	12,124,671.447102
9.398218	0.2041	11,908,834.923062
9.401618	0.204	11,805,520.823383
9.405020	0.2041	11,210,866.669100
9.408422	0.2041	10,797,212.053125
9.411822	0.204	10,829,161.462809
9.415223	0.2041	10,676,988.813694
9.418625	0.2041	10,379,467.541822
9.422025	0.204	10,231,420.168708
9.425427	0.2041	9,845,824.901596
9.428828	0.2041	9,518,287.926591
9.432228	0.204	9,606,840.065521
9.435630	0.2041	9,489,530.146153
9.439032	0.2041	9,305,743.002578
9.442432	0.204	9,144,284.596473
9.445833	0.2041	8,969,515.069519
9.449235	0.2041	9,022,498.970155
9.452635	0.204	8,773,810.031458
9.456037	0.2041	8,456,014.195753
9.459438	0.2041	8,435,666.208825
9.462838	0.204	8,512,721.070870
9.466240	0.2041	8,395,794.746425
9.469642	0.2041	8,158,360.877091
9.473042	0.204	8,165,106.731734
9.476443	0.2041	8,143,742.631136
9.479845	0.2041	8,100,618.826973
9.483245	0.204	8,006,793.277043
9.486647	0.2041	7,803,675.842264
9.490048	0.2041	7,786,867.445254
9.493448	0.204	7,815,139.817676
9.496850	0.2041	7,788,272.326439
9.500252	0.2041	7,730,628.025146
9.503652	0.204	7,707,205.000579
9.507053	0.2041	7,697,884.025535
9.510455	0.2041	7,670,932.503351
9.513855	0.204	7,774,956.460512
9.517257	0.2041	7,744,230.092548
9.520658	0.2041	7,630,981.658780
9.524058	0.204	7,717,504.165402
9.527460	0.2041	7,548,322.032607
9.530862	0.2041	7,200,269.755647
9.534262	0.204	7,112,806.781017
9.537663	0.2041	6,973,683.066117
9.541065	0.2041	6,747,016.658064
9.544465	0.204	6,617,058.367738
9.547867	0.2041	6,634,362.265190
9.551268	0.2041	6,553,644.259171
9.554668	0.204	6,205,838.967804
9.558070	0.2041	5,997,002.949081
9.561472	0.2041	6,000,147.134217
9.564872	0.204	6,043,589.599489
9.568273	0.2041	6,041,391.271269
9.571675	0.2041	5,894,708.017118
9.575075	0.204	5,736,863.624985
9.578477	0.2041	5,688,901.481342
9.581878	0.2041	5,646,841.426278
9.585278	0.204	5,617,980.279341
9.588680	0.2041	5,569,646.961309
9.592082	0.2041	5,479,346.045269
9.595482	0.204	5,390,512.058906
9.598883	0.2041	5,352,103.304466
9.602285	0.2041	5,389,189.645502
9.605685	0.204	5,257,290.864761
9.609087	0.2041	5,093,140.008586
9.612488	0.2041	5,078,919.545362
9.615888	0.204	4,992,482.159492
9.619290	0.2041	4,922,054.952063
9.622692	0.2041	5,028,204.450214
9.626092	0.204	5,070,735.208624
9.629493	0.2041	4,968,191.094036
9.632895	0.2041	4,979,502.813415
9.636295	0.204	5,097,989.703152
9.639697	0.2041	5,336,625.038092
9.643098	0.2041	6,075,175.008592
9.646498	0.204	7,466,239.775568
9.649900	0.2041	9,930,890.074595
9.653302	0.2041	14,096,535.579878
9.656702	0.204	20,339,911.594990
9.660103	0.2041	28,518,391.786555
9.663505	0.2041	37,754,396.090219
9.666905	0.204	46,896,220.410348
9.670307	0.2041	54,239,518.879495
9.673708	0.2041	60,443,699.163776
9.677108	0.204	64,539,986.879488
9.680510	0.2041	65,080,247.672071
9.683912	0.2041	63,209,524.597348
9.687312	0.204	58,504,665.579715
9.690713	0.2041	52,763,928.100535
9.694115	0.2041	46,317,179.500211
9.697515	0.204	39,361,933.763598
9.700917	0.2041	33,838,516.894289
9.704318	0.2041	28,453,076.463234
9.707718	0.204	23,331,213.127180
9.711120	0.2041	19,462,677.306754
9.714522	0.2041	16,180,547.202703
9.717922	0.204	13,378,566.676787
9.721323	0.2041	11,450,460.588410
9.724725	0.2041	10,053,343.788924
9.728125	0.204	8,637,850.853772
9.731527	0.2041	7,831,295.952069
9.734928	0.2041	7,338,192.244020
9.738328	0.204	6,548,874.071054
9.741730	0.2041	6,039,662.020881
9.745132	0.2041	5,735,822.405248
9.748532	0.204	5,382,284.081198
9.751933	0.2041	5,068,418.019680
9.755335	0.2041	4,800,070.056900
9.758735	0.204	4,588,076.963702
9.762137	0.2041	4,581,232.728961
9.765538	0.2041	4,493,863.707497
9.768938	0.204	4,216,757.564421
9.772340	0.2041	4,027,274.943417
9.775742	0.2041	4,020,306.784968
9.779142	0.204	4,083,344.546036
9.782543	0.2041	3,906,709.441204
9.785945	0.2041	3,768,146.621504
9.789345	0.204	3,857,628.904678
9.792747	0.2041	3,873,117.180861
9.796148	0.2041	3,870,278.747067
9.799548	0.204	3,923,672.211545
9.802950	0.2041	3,965,813.484266
9.806352	0.2041	3,934,517.993491
9.809752	0.204	3,931,588.558923
9.813153	0.2041	4,067,985.371134
9.816555	0.2041	4,013,426.698124
9.819955	0.204	3,929,150.186475
9.823357	0.2041	3,938,277.780849
9.826758	0.2041	3,855,015.353875
9.830158	0.204	3,778,987.381305
9.833560	0.2041	3,663,511.312950
9.836962	0.2041	3,595,112.292659
9.840362	0.204	3,513,569.946830
9.843763	0.2041	3,317,307.901049
9.847165	0.2041	3,229,951.461692
9.850565	0.204	3,184,053.557668
9.853967	0.2041	3,075,645.351429
9.857368	0.2041	3,088,776.131526
9.860768	0.204	3,104,071.094698
9.864170	0.2041	3,083,310.805532
9.867572	0.2041	3,132,645.784141
9.870973	0.2041	3,123,503.132588
9.874373	0.204	3,132,942.859393
9.877775	0.2041	3,169,499.929735
9.881177	0.2041	3,154,993.861897
9.884577	0.204	3,173,676.462482
9.887978	0.2041	3,272,219.377982
9.891380	0.2041	3,209,733.115419
9.894780	0.204	3,112,426.525164
9.898182	0.2041	3,210,636.072678
9.901583	0.2041	3,149,269.745562
9.904983	0.204	3,137,934.541607
9.908385	0.2041	3,228,279.793409
9.911787	0.2041	3,178,176.664976
9.915187	0.204	3,165,105.370608
9.918588	0.2041	3,043,820.294014
9.921990	0.2041	2,877,792.069434
9.925390	0.204	2,867,573.383043
9.928792	0.2041	2,791,905.986041
9.932193	0.2041	2,671,023.905076
9.935593	0.204	2,612,686.808923
9.938995	0.2041	2,539,222.311629
9.942397	0.2041	2,450,767.446226
9.945797	0.204	2,418,290.806145
9.949198	0.2041	2,422,666.896328
9.952600	0.2041	2,431,488.877913
9.956000	0.204	2,399,809.530046
9.959402	0.2041	2,343,685.551986
9.962803	0.2041	2,317,272.408511
9.966203	0.204	2,283,012.054332
9.969605	0.2041	2,292,079.292588
9.973007	0.2041	2,246,050.559132
9.976407	0.204	2,213,938.603642
9.979808	0.2041	2,303,463.986996
9.983210	0.2041	2,302,923.068229
9.986610	0.204	2,216,540.653561
9.990012	0.2041	2,166,273.215858
9.993413	0.2041	2,172,406.364039
9.996813	0.204	2,162,972.686641
10.000215	0.2041	2,164,393.013866
10.003617	0.2041	2,169,975.173818
10.007017	0.204	2,140,166.752824
10.010418	0.2041	2,175,039.055286
10.013820	0.2041	2,184,691.775162
10.017220	0.204	2,190,499.168944
10.020622	0.2041	2,234,181.720524
10.024023	0.2041	2,167,634.932472
10.027423	0.204	2,135,010.311574
10.030825	0.2041	2,151,136.148163
10.034227	0.2041	2,100,491.756459
10.037627	0.204	2,124,744.296809
10.041028	0.2041	2,180,850.120634
10.044430	0.2041	2,157,570.485939
10.047830	0.204	2,098,940.788606
10.051232	0.2041	2,041,288.694878
10.054633	0.2041	2,051,000.137281
10.058033	0.204	2,128,135.139048
10.061435	0.2041	2,120,828.232343
10.064837	0.2041	2,065,960.068312
10.068237	0.204	2,042,440.129908
10.071638	0.2041	2,029,732.990624
10.075040	0.2041	2,073,295.834635
10.078440	0.204	2,065,767.389344
10.081842	0.2041	1,977,159.577971
10.085243	0.2041	1,969,899.119656
10.088643	0.204	1,988,342.549428
10.092045	0.2041	1,938,049.333500
10.095447	0.2041	1,972,935.145423
10.098847	0.204	2,214,631.092599
10.102248	0.2041	2,836,001.929017
10.105650	0.2041	3,975,469.048806
10.109050	0.204	5,160,395.067140
10.112452	0.2041	6,133,553.209010
10.115853	0.2041	6,984,751.102662
10.119253	0.204	7,504,740.241275
10.122655	0.2041	7,746,226.159210
10.126057	0.2041	7,811,441.814746
10.129457	0.204	7,728,960.006890
10.132858	0.2041	7,600,311.910877
10.136260	0.2041	7,644,061.431515
10.139660	0.204	7,594,658.883852
10.143062	0.2041	7,304,081.231488
10.146463	0.2041	7,140,669.184496
10.149863	0.204	6,995,878.111181
10.153265	0.2041	6,706,078.176674
10.156667	0.2041	6,390,825.933487
10.160067	0.204	6,015,843.542288
10.163468	0.2041	5,551,244.582233
10.166870	0.2041	5,189,222.524795
10.170270	0.204	4,942,074.801672
10.173672	0.2041	4,661,911.863247
10.177073	0.2041	4,376,878.441977
10.180473	0.204	4,181,575.616895
10.183875	0.2041	3,892,636.094853
10.187277	0.2041	3,677,433.160780
10.190677	0.204	3,587,511.492398
10.194078	0.2041	3,406,781.055511
10.197480	0.2041	3,209,729.627553
10.200880	0.204	3,103,039.518268
10.204282	0.2041	3,000,694.824227
10.207683	0.2041	2,992,026.402958
10.211083	0.204	3,021,782.947331
10.214485	0.2041	2,838,050.087900
10.217887	0.2041	2,736,104.805270
10.221287	0.204	2,709,924.966679
10.224688	0.2041	2,641,456.617399
10.228090	0.2041	2,634,640.294158
10.231490	0.204	2,561,715.091511
10.234892	0.2041	2,483,098.207722
10.238293	0.2041	2,486,204.695394
10.241693	0.204	2,448,307.916283
10.245095	0.2041	2,395,163.269259
10.248497	0.2041	2,387,595.788777
10.251897	0.204	2,340,110.859192
10.255298	0.2041	2,279,279.620034
10.258700	0.2041	2,289,122.220252
10.262100	0.204	2,251,587.252096
10.265502	0.2041	2,191,510.304298
10.268903	0.2041	2,200,237.032132
10.272303	0.204	2,187,521.420894
10.275705	0.2041	2,180,162.874054
10.279107	0.2041	2,203,791.661183
10.282507	0.204	2,230,182.868445
10.285908	0.2041	2,230,604.293943
10.289310	0.2041	2,255,553.919045
10.292710	0.204	2,277,284.661242
10.296112	0.2041	2,258,742.826359
10.299513	0.2041	2,265,912.891530
10.302913	0.204	2,223,459.354085
10.306315	0.2041	2,181,285.265491
10.309717	0.2041	2,177,926.615822
10.313117	0.204	2,122,713.283211
10.316518	0.2041	1,993,864.230796
10.319920	0.2041	1,938,680.556708
10.323320	0.204	1,965,538.288079
10.326722	0.2041	1,883,893.455186
10.330123	0.2041	1,808,116.461814
10.333523	0.204	1,859,532.407868
10.336925	0.2041	1,889,416.158987
10.340327	0.2041	1,830,345.628131
10.343727	0.204	1,745,438.667283
10.347128	0.2041	1,646,732.539754
10.350530	0.2041	1,624,299.230500
10.353930	0.204	1,651,918.078236
10.357332	0.2041	1,658,072.965561
10.360733	0.2041	1,661,722.790468
10.364133	0.204	1,636,025.591724
10.367535	0.2041	1,688,108.230924
10.370937	0.2041	1,714,609.491895
10.374337	0.204	1,669,709.460978
10.377738	0.2041	1,686,869.437815
10.381140	0.2041	1,702,380.897847
10.384540	0.204	1,664,526.400393
10.387942	0.2041	1,725,026.054663
10.391343	0.2041	1,804,753.420244
10.394743	0.204	1,733,814.524921
10.398145	0.2041	1,699,092.756007
10.401547	0.2041	1,757,045.884391
10.404947	0.204	1,765,170.493781
10.408348	0.2041	1,734,307.108134
10.411750	0.2041	1,754,811.761462
10.415152	0.2041	1,742,548.627080
10.418552	0.204	1,726,476.120451
10.421953	0.2041	1,722,426.087624
10.425355	0.2041	1,626,557.893733
10.428755	0.204	1,577,903.571952
10.432157	0.2041	1,571,326.099974
10.435558	0.2041	1,508,593.494505
10.438958	0.204	1,513,434.550156
10.442360	0.2041	1,515,154.828446
10.445762	0.2041	1,498,958.738553
10.449162	0.204	1,545,993.040625
10.452563	0.2041	1,485,335.502493
10.455965	0.2041	1,455,325.994114
10.459365	0.204	1,499,044.497634
10.462767	0.2041	1,444,420.731151
10.466168	0.2041	1,411,723.188206
10.469568	0.204	1,438,825.113193
10.472970	0.2041	1,483,205.046751
10.476372	0.2041	1,433,947.883968
10.479772	0.204	1,323,902.525661
10.483173	0.2041	1,331,993.619003
10.486575	0.2041	1,399,821.731911
10.489975	0.204	1,427,058.677606
10.493377	0.2041	1,452,958.964970
10.496778	0.2041	1,499,978.552938
10.500178	0.204	1,518,856.884776
10.503580	0.2041	1,534,497.637702
10.506982	0.2041	1,599,214.392219
10.510382	0.204	1,648,257.755900
10.513783	0.2041	1,633,799.159702
10.517185	0.2041	1,685,204.728723
10.520585	0.204	1,716,430.973072
10.523987	0.2041	1,691,281.025432
10.527388	0.2041	1,747,314.375776
10.530788	0.204	1,807,402.416856
10.534190	0.2041	1,800,122.238051
10.537592	0.2041	1,730,886.962904
10.540992	0.204	1,726,373.204771
10.544393	0.2041	1,709,366.128695
10.547795	0.2041	1,609,625.923453
10.551195	0.204	1,620,737.367070
10.554597	0.2041	1,623,358.320855
10.557998	0.2041	1,623,522.489816
10.561398	0.204	1,670,914.926231
10.564800	0.2041	1,668,062.400516
10.568202	0.2041	1,697,480.306991
10.571602	0.204	1,722,475.211465
10.575003	0.2041	1,752,334.558436
10.578405	0.2041	1,830,280.510549
10.581805	0.204	1,863,878.259008
10.585207	0.2041	1,840,835.721255
10.588608	0.2041	1,775,238.951075
10.592008	0.204	1,770,323.205870
10.595410	0.2041	1,776,694.112620
10.598812	0.2041	1,732,021.287198
10.602212	0.204	1,780,438.230337
10.605613	0.2041	1,756,992.891477
