File Path	chrom:TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	2026_04_2_1101
Injection Number	2
Position	112
Comment	3M DP6330 -- 7 Tage
Processing Method	VDA T-Ä Auswertung Logemann
Instrument Method	SDM
Type	Unknown
Status	Finished
Injection Date	4/2/2026
Injection Time	2:37:40 PM
Injection Volume (µl)	20.00
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	3.000705
Time Max. (min)	60.006783
Data Points	16762
Detector	ISQ
Generating Data System	Chromeleon 7.2.9 Build 11323 (300176)
Exporting Data System	Chromeleon 7.2.9.0
Operator	Instrument Controller
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	505,933.884412
Signal Max.	1,974,547,537.296650
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406686

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
12.976173	0.2041	906,497.269475
12.979575	0.2041	909,847.626465
12.982975	0.204	969,744.959586
12.986377	0.2041	955,942.308347
12.989778	0.2041	949,534.802616
12.993178	0.204	997,265.485866
12.996580	0.2041	986,902.869031
12.999982	0.2041	1,038,603.031853
13.003382	0.204	1,041,291.401115
13.006783	0.2041	986,950.537221
13.010185	0.2041	1,008,634.195972
13.013585	0.204	1,037,503.107873
13.016987	0.2041	1,045,260.673739
13.020388	0.2041	1,053,070.964675
13.023788	0.204	1,070,085.837599
13.027190	0.2041	1,034,248.529333
13.030592	0.2041	1,026,497.304872
13.033992	0.204	1,040,546.669008
13.037393	0.2041	975,664.546333
13.040795	0.2041	944,116.703509
13.044195	0.204	934,691.650974
13.047597	0.2041	940,344.962282
13.050998	0.2041	933,923.748861
13.054398	0.204	891,528.018034
13.057800	0.2041	892,315.781858
13.061202	0.2041	881,253.797548
13.064602	0.204	850,377.287804
13.068003	0.2041	863,374.855277
13.071405	0.2041	915,121.978317
13.074805	0.204	873,583.652976
13.078207	0.2041	803,557.160842
13.081608	0.2041	841,088.113554
13.085008	0.204	855,717.858033
13.088410	0.2041	856,319.750702
13.091812	0.2041	877,533.361477
13.095212	0.204	887,727.501911
13.098613	0.2041	884,946.957355
13.102015	0.2041	863,882.328728
13.105417	0.2041	886,738.868108
13.108817	0.204	893,516.604626
13.112218	0.2041	861,210.257754
13.115620	0.2041	883,796.042905
13.119020	0.204	895,090.748033
13.122422	0.2041	849,558.203932
13.125823	0.2041	836,619.282199
13.129223	0.204	803,477.831205
13.132625	0.2041	779,072.730583
13.136027	0.2041	814,213.263421
13.139427	0.204	824,087.578883
13.142828	0.2041	845,651.614230
13.146230	0.2041	813,577.063333
13.149630	0.204	804,055.884199
13.153032	0.2041	847,756.561497
13.156433	0.2041	835,277.179022
13.159833	0.204	849,440.819679
13.163235	0.2041	855,896.164881
13.166637	0.2041	859,834.946259
13.170037	0.204	867,325.541668
13.173438	0.2041	834,552.255188
13.176840	0.2041	847,831.872973
13.180240	0.204	1,012,681.360097
13.183642	0.2041	1,317,488.476531
13.187043	0.2041	1,826,412.049486
13.190443	0.204	2,761,261.081578
13.193845	0.2041	4,586,419.846019
13.197247	0.2041	7,723,970.388624
13.200647	0.204	12,624,855.973669
13.204048	0.2041	20,245,826.742643
13.207450	0.2041	30,729,118.448755
13.210850	0.204	44,701,476.025101
13.214252	0.2041	61,970,602.521871
13.217653	0.2041	81,059,282.296482
13.221053	0.204	100,565,904.942716
13.224455	0.2041	118,278,128.894076
13.227857	0.2041	132,145,312.551026
13.231257	0.204	144,220,528.496494
13.234658	0.2041	152,644,090.960299
13.238060	0.2041	150,615,908.088821
13.241460	0.204	144,943,604.392527
13.244862	0.2041	135,934,442.598278
13.248263	0.2041	120,761,723.577759
13.251663	0.204	106,321,864.501442
13.255065	0.2041	92,067,002.579217
13.258467	0.2041	77,544,531.376100
13.261867	0.204	61,921,074.125157
13.265268	0.2041	48,867,751.253521
13.268670	0.2041	38,883,584.908472
13.272070	0.204	28,914,932.833472
13.275472	0.2041	22,385,857.064047
13.278873	0.2041	16,969,293.282737
13.282273	0.204	12,204,891.419270
13.285675	0.2041	9,534,162.834784
13.289077	0.2041	7,231,840.422458
13.292477	0.204	5,531,423.838583
13.295878	0.2041	4,513,999.917713
13.299280	0.2041	3,750,808.646589
13.302680	0.204	3,240,172.139525
13.306082	0.2041	2,895,843.826699
13.309483	0.2041	2,702,362.987406
13.312883	0.204	2,499,680.177217
13.316285	0.2041	2,334,240.988998
13.319687	0.2041	2,250,379.110065
13.323087	0.204	2,074,788.201675
13.326488	0.2041	2,009,788.928720
13.329890	0.2041	1,955,215.252722
13.333290	0.204	1,858,925.049211
13.336692	0.2041	1,831,596.636006
13.340093	0.2041	1,727,213.563077
13.343493	0.204	1,615,339.651631
13.346895	0.2041	1,603,102.277346
13.350297	0.2041	1,635,173.985860
13.353697	0.204	1,586,534.376534
13.357098	0.2041	1,521,269.696659
13.360500	0.2041	1,496,818.233633
13.363900	0.204	1,454,282.157391
13.367302	0.2041	1,448,955.293029
13.370703	0.2041	1,383,184.892332
13.374103	0.204	1,309,021.632463
13.377505	0.2041	1,345,495.144972
13.380907	0.2041	1,367,571.851357
13.384307	0.204	1,290,667.100620
13.387708	0.2041	1,247,756.866780
13.391110	0.2041	1,281,185.483126
13.394510	0.204	1,285,079.421798
13.397912	0.2041	1,240,536.291400
13.401313	0.2041	1,200,788.734543
13.404713	0.204	1,218,302.499448
13.408115	0.2041	1,255,185.498076
13.411517	0.2041	1,234,427.600822
13.414917	0.204	1,192,938.690544
13.418318	0.2041	1,180,069.247139
13.421720	0.2041	1,192,262.491368
13.425120	0.204	1,205,724.957619
13.428522	0.2041	1,219,141.574942
13.431923	0.2041	1,182,539.256792
13.435323	0.204	1,121,084.340686
13.438725	0.2041	1,116,463.316046
13.442127	0.2041	1,105,045.196301
13.445527	0.204	1,097,234.007774
13.448928	0.2041	1,086,718.537514
13.452330	0.2041	1,048,085.473980
13.455730	0.204	1,058,829.518365
13.459132	0.2041	1,092,102.491465
13.462533	0.2041	1,088,843.835250
13.465933	0.204	1,066,445.049670
13.469335	0.2041	1,068,220.857789
13.472737	0.2041	1,114,189.624099
13.476137	0.204	1,133,105.771601
13.479538	0.2041	1,081,591.965691
13.482940	0.2041	1,064,263.528290
13.486340	0.204	1,082,481.979269
13.489742	0.2041	1,056,079.243984
13.493143	0.2041	1,044,492.588039
13.496543	0.204	1,026,425.032204
13.499945	0.2041	1,056,920.130601
13.503347	0.2041	1,112,079.854498
13.506747	0.204	1,088,440.216760
13.510148	0.2041	1,107,053.602510
13.513550	0.2041	1,162,766.278742
13.516950	0.204	1,160,477.840412
13.520352	0.2041	1,102,003.423827
13.523753	0.2041	1,082,011.430414
13.527153	0.204	1,134,022.678898
13.530555	0.2041	1,174,361.561358
13.533957	0.2041	1,199,653.448251
13.537357	0.204	1,167,830.990432
13.540758	0.2041	1,115,699.882293
13.544160	0.2041	1,142,472.300232
13.547560	0.204	1,103,092.653620
13.550962	0.2041	1,039,727.998147
13.554363	0.2041	1,046,732.539195
13.557763	0.204	1,002,805.347776
13.561165	0.2041	953,845.575398
13.564567	0.2041	944,114.650332
13.567967	0.204	962,237.346642
13.571368	0.2041	1,000,149.148867
13.574770	0.2041	963,383.495343
13.578170	0.204	939,300.358325
13.581572	0.2041	990,331.307822
13.584973	0.2041	976,739.804766
13.588373	0.204	949,247.219681
13.591775	0.2041	950,204.266382
13.595177	0.2041	1,030,126.231310
13.598577	0.204	1,118,692.885454
13.601978	0.2041	1,082,307.779747
13.605380	0.2041	1,131,713.819782
13.608780	0.204	1,255,576.128667
13.612182	0.2041	1,314,799.775114
13.615583	0.2041	1,502,187.892351
13.618983	0.204	1,719,045.248757
13.622385	0.2041	1,919,653.447192
13.625787	0.2041	2,170,389.918569
13.629187	0.204	2,416,252.819886
13.632588	0.2041	2,702,356.766056
13.635990	0.2041	2,933,729.076956
13.639390	0.204	3,031,169.103113
13.642792	0.2041	3,067,005.994838
13.646193	0.2041	3,056,099.472791
13.649593	0.204	2,992,736.537359
13.652995	0.2041	2,811,808.770074
13.656397	0.2041	2,562,697.710522
13.659797	0.204	2,455,506.222971
13.663198	0.2041	2,295,621.608698
13.666600	0.2041	1,968,039.054773
13.670000	0.204	1,749,488.501864
13.673402	0.2041	1,622,059.356560
13.676803	0.2041	1,394,490.903087
13.680203	0.204	1,296,793.799831
13.683605	0.2041	1,282,214.527706
13.687007	0.2041	1,173,194.108144
13.690407	0.204	1,120,180.231269
13.693808	0.2041	1,088,500.671312
13.697210	0.2041	1,071,577.783564
13.700610	0.204	1,051,822.238786
13.704012	0.2041	1,005,423.821496
13.707413	0.2041	1,013,238.548704
13.710815	0.2041	1,023,859.543864
13.714215	0.204	951,267.219630
13.717617	0.2041	905,980.986758
13.721018	0.2041	915,205.920762
13.724418	0.204	935,871.751117
13.727820	0.2041	929,784.319305
13.731222	0.2041	941,346.855902
13.734622	0.204	1,006,475.358681
13.738023	0.2041	989,694.960834
13.741425	0.2041	981,934.546302
13.744825	0.204	1,020,570.610998
13.748227	0.2041	1,035,643.327942
13.751628	0.2041	1,074,820.874831
13.755028	0.204	1,048,961.340615
13.758430	0.2041	1,008,669.735178
13.761832	0.2041	1,026,109.906742
13.765232	0.204	1,016,671.387815
13.768633	0.2041	997,141.473164
13.772035	0.2041	977,058.404945
13.775435	0.204	936,921.090264
13.778837	0.2041	913,737.464092
13.782238	0.2041	928,586.162329
13.785638	0.204	911,581.335267
13.789040	0.2041	870,370.820565
13.792442	0.2041	855,276.962791
13.795842	0.204	851,709.542366
13.799243	0.2041	855,415.307913
13.802645	0.2041	832,887.919440
13.806045	0.204	801,794.007821
13.809447	0.2041	793,812.136395
13.812848	0.2041	816,796.455134
13.816248	0.204	827,968.581304
13.819650	0.2041	839,213.294133
13.823052	0.2041	862,398.261179
13.826452	0.204	815,326.070206
13.829853	0.2041	805,638.530667
13.833255	0.2041	875,457.820561
13.836655	0.204	907,726.272798
13.840057	0.2041	855,689.099651
13.843458	0.2041	820,848.322368
13.846858	0.204	873,239.511627
13.850260	0.2041	868,028.818474
13.853662	0.2041	831,871.425505
13.857062	0.204	862,578.101021
13.860463	0.2041	882,545.511126
13.863865	0.2041	849,429.520352
13.867265	0.204	839,940.523130
13.870667	0.2041	844,817.655185
13.874068	0.2041	847,720.743200
13.877468	0.204	851,337.208508
13.880870	0.2041	853,136.759406
13.884272	0.2041	862,574.665754
13.887672	0.204	838,598.616071
13.891073	0.2041	840,929.894939
13.894475	0.2041	829,669.824289
13.897875	0.204	784,534.193783
13.901277	0.2041	776,580.412453
13.904678	0.2041	795,803.167044
13.908078	0.204	849,964.028608
13.911480	0.2041	887,933.361188
13.914882	0.2041	933,508.203191
13.918282	0.204	956,165.752157
13.921683	0.2041	920,929.922265
13.925085	0.2041	948,396.283555
13.928485	0.204	1,002,998.442656
13.931887	0.2041	1,002,197.478466
13.935288	0.2041	1,008,927.601662
13.938688	0.204	1,058,472.455077
13.942090	0.2041	1,032,838.994564
13.945492	0.2041	967,234.957031
13.948892	0.204	990,833.262109
13.952293	0.2041	985,337.639461
13.955695	0.2041	946,814.902728
13.959095	0.204	943,608.818889
13.962497	0.2041	893,656.148407
13.965898	0.2041	852,813.575554
13.969298	0.204	873,955.248766
13.972700	0.2041	875,171.490050
13.976102	0.2041	851,227.363175
13.979502	0.204	856,238.185935
13.982903	0.2041	818,694.900902
13.986305	0.2041	792,347.012321
13.989705	0.204	820,179.748698
13.993107	0.2041	808,957.017525
13.996508	0.2041	767,457.877077
13.999908	0.204	800,819.794680
14.003310	0.2041	857,180.694541
14.006712	0.2041	834,062.548966
14.010112	0.204	806,314.710527
14.013513	0.2041	828,018.194086
14.016915	0.2041	822,013.916778
14.020315	0.204	776,014.767786
14.023717	0.2041	788,273.029130
14.027118	0.2041	734,007.291830
14.030518	0.204	716,875.389547
14.033920	0.2041	800,407.139669
14.037322	0.2041	791,984.651965
14.040722	0.204	788,476.402359
14.044123	0.2041	789,485.039582
14.047525	0.2041	779,846.792213
14.050925	0.204	787,931.482687
14.054327	0.2041	803,443.314350
14.057728	0.2041	852,345.397882
14.061128	0.204	917,749.212521
14.064530	0.2041	986,388.718011
14.067932	0.2041	1,012,198.598548
14.071332	0.204	1,091,815.140830
14.074733	0.2041	1,248,125.780660
14.078135	0.2041	1,372,390.385170
14.081535	0.204	1,457,864.789647
14.084937	0.2041	1,580,410.867532
14.088338	0.2041	1,673,420.902062
14.091738	0.204	1,717,202.117727
14.095140	0.2041	1,786,321.428632
14.098542	0.2041	1,795,582.715141
14.101942	0.204	1,798,809.206560
14.105343	0.2041	1,797,799.680247
14.108745	0.2041	1,771,341.129739
14.112145	0.204	1,700,286.965199
14.115547	0.2041	1,573,498.028036
14.118948	0.2041	1,471,960.477184
14.122348	0.204	1,317,151.892190
14.125750	0.2041	1,195,547.848945
14.129152	0.2041	1,181,471.509780
14.132552	0.204	1,098,663.039377
14.135953	0.2041	1,004,084.502876
14.139355	0.2041	997,022.397414
14.142755	0.204	939,926.408666
14.146157	0.2041	870,375.125781
14.149558	0.2041	851,968.587028
14.152958	0.204	879,111.945168
14.156360	0.2041	901,049.225504
14.159762	0.2041	867,387.513408
14.163162	0.204	860,669.129610
14.166563	0.2041	854,052.175668
14.169965	0.2041	843,777.092033
14.173365	0.204	880,394.223679
14.176767	0.2041	884,763.265327
14.180168	0.2041	900,258.668581
14.183568	0.204	902,042.678700
14.186970	0.2041	890,572.370585
14.190372	0.2041	913,014.025524
14.193772	0.204	860,920.535915
14.197173	0.2041	854,148.139396
14.200575	0.2041	881,772.573625
14.203975	0.204	878,703.144135
14.207377	0.2041	863,064.849219
14.210778	0.2041	857,850.281727
14.214178	0.204	853,026.250783
14.217580	0.2041	825,684.556081
14.220982	0.2041	867,746.227516
14.224383	0.2041	875,062.147787
14.227783	0.204	858,636.686685
14.231185	0.2041	875,539.970434
14.234587	0.2041	885,374.662070
14.237987	0.204	874,724.952779
14.241388	0.2041	836,467.765336
14.244790	0.2041	873,534.008272
14.248190	0.204	912,056.438954
14.251592	0.2041	886,144.944319
14.254993	0.2041	858,773.913607
14.258393	0.204	830,216.142937
14.261795	0.2041	848,239.868209
14.265197	0.2041	875,508.316058
14.268597	0.204	868,804.231900
14.271998	0.2041	854,796.515690
14.275400	0.2041	856,339.351497
14.278800	0.204	892,360.657786
14.282202	0.2041	911,364.082627
14.285603	0.2041	882,857.147019
14.289003	0.204	878,006.164104
14.292405	0.2041	877,981.745447
14.295807	0.2041	890,097.307036
14.299207	0.204	894,404.233031
14.302608	0.2041	854,443.131457
14.306010	0.2041	850,100.003212
14.309410	0.204	867,934.609830
14.312812	0.2041	883,896.596315
14.316213	0.2041	852,582.755270
14.319613	0.204	842,099.967017
14.323015	0.2041	886,180.208504
14.326417	0.2041	839,351.268807
14.329817	0.204	781,840.455521
14.333218	0.2041	826,340.850360
14.336620	0.2041	829,425.326171
14.340020	0.204	775,770.897110
14.343422	0.2041	801,227.377058
14.346823	0.2041	801,971.149723
14.350223	0.204	784,056.805681
14.353625	0.2041	794,211.631284
14.357027	0.2041	771,631.797135
14.360427	0.204	828,363.074178
14.363828	0.2041	869,266.996942
14.367230	0.2041	811,529.445920
14.370630	0.204	830,044.237718
14.374032	0.2041	863,235.387279
14.377433	0.2041	846,757.683028
14.380833	0.204	837,509.876237
14.384235	0.2041	802,234.212941
14.387637	0.2041	785,150.796450
14.391037	0.204	839,827.700249
14.394438	0.2041	888,880.349905
14.397840	0.2041	866,863.764949
14.401240	0.204	849,121.133339
14.404642	0.2041	862,018.497829
14.408043	0.2041	851,690.154982
14.411443	0.204	830,515.288632
14.414845	0.2041	875,088.750422
14.418247	0.2041	880,864.992693
14.421647	0.204	833,692.873435
14.425048	0.2041	892,771.389404
14.428450	0.2041	911,679.254167
14.431850	0.204	879,220.476389
14.435252	0.2041	898,667.693417
14.438653	0.2041	869,439.545348
14.442053	0.204	840,687.743454
14.445455	0.2041	877,499.831475
14.448857	0.2041	862,784.615071
14.452257	0.204	855,703.966854
14.455658	0.2041	851,511.915062
14.459060	0.2041	772,742.307634
14.462460	0.204	749,436.086753
14.465862	0.2041	764,487.928561
14.469263	0.2041	731,982.307188
14.472663	0.204	701,634.825284
14.476065	0.2041	733,412.640355
14.479467	0.2041	774,983.132288
14.482867	0.204	749,463.703079
14.486268	0.2041	693,791.929071
14.489670	0.2041	699,039.552141
14.493070	0.204	740,427.640867
14.496472	0.2041	739,129.345153
14.499873	0.2041	734,424.687473
14.503273	0.204	745,096.424996
14.506675	0.2041	778,834.335056
14.510077	0.2041	801,191.021770
14.513477	0.204	743,202.921113
14.516878	0.2041	706,540.463437
14.520280	0.2041	719,046.699274
14.523680	0.204	713,591.792174
14.527082	0.2041	768,649.770742
14.530483	0.2041	801,082.149185
14.533883	0.204	719,777.795868
14.537285	0.2041	717,996.516405
14.540687	0.2041	772,289.449208
14.544087	0.204	767,637.188583
14.547488	0.2041	806,400.913646
14.550890	0.2041	848,191.969183
14.554290	0.204	873,120.801057
14.557692	0.2041	880,723.465987
14.561093	0.2041	854,332.115830
14.564493	0.204	939,981.559598
14.567895	0.2041	997,996.810151
14.571297	0.2041	965,675.395774
14.574697	0.204	1,016,719.133733
14.578098	0.2041	1,058,777.021236
14.581500	0.2041	1,032,058.232912
14.584900	0.204	1,032,402.813321
14.588302	0.2041	1,059,160.362739
14.591703	0.2041	1,035,113.495239
14.595103	0.204	984,882.622330
14.598505	0.2041	944,173.081628
14.601907	0.2041	926,977.741637
14.605307	0.204	940,162.871297
14.608708	0.2041	861,219.612398
14.612110	0.2041	800,604.797238
14.615510	0.204	873,121.768706
14.618912	0.2041	860,853.188007
14.622313	0.2041	804,096.360097
14.625713	0.204	805,587.931056
14.629115	0.2041	786,949.532820
14.632517	0.2041	793,212.633947
14.635917	0.204	809,945.061621
14.639318	0.2041	773,643.310280
14.642720	0.2041	741,995.538106
14.646120	0.204	726,255.418614
14.649522	0.2041	725,863.212872
14.652923	0.2041	763,358.944747
14.656323	0.204	750,754.562071
14.659725	0.2041	734,845.008783
14.663127	0.2041	770,058.290453
14.666527	0.204	767,292.018108
14.669928	0.2041	791,925.927596
14.673330	0.2041	784,198.834856
14.676730	0.204	741,582.569329
14.680132	0.2041	767,011.405618
14.683533	0.2041	760,531.453587
14.686933	0.204	751,852.787131
14.690335	0.2041	775,048.147923
14.693737	0.2041	857,380.287547
14.697137	0.204	1,022,335.232876
14.700538	0.2041	1,282,966.410177
14.703940	0.2041	1,744,223.487903
14.707340	0.204	2,413,485.959536
14.710742	0.2041	3,355,554.196966
14.714143	0.2041	4,559,680.141694
14.717543	0.204	5,872,661.584299
14.720945	0.2041	7,469,479.464070
14.724347	0.2041	9,042,951.144712
14.727747	0.204	10,214,031.150038
14.731148	0.2041	11,421,338.389275
14.734550	0.2041	12,149,101.817993
14.737950	0.204	12,216,393.352592
14.741352	0.2041	12,187,677.607801
14.744753	0.2041	11,624,161.631254
14.748153	0.204	10,756,187.343768
14.751555	0.2041	10,067,042.742426
14.754957	0.2041	9,153,088.332918
14.758357	0.204	8,072,324.075223
14.761758	0.2041	7,079,125.601108
14.765160	0.2041	6,157,216.566496
14.768560	0.204	5,325,210.107632
14.771962	0.2041	4,570,940.280908
14.775363	0.2041	3,979,720.795681
14.778763	0.204	3,489,881.215083
14.782165	0.2041	3,011,848.369871
14.785567	0.2041	2,694,542.983162
14.788967	0.204	2,433,670.862647
14.792368	0.2041	2,148,912.396464
14.795770	0.2041	1,944,733.952736
14.799170	0.204	1,804,658.042413
14.802572	0.2041	1,681,067.829892
14.805973	0.2041	1,591,855.351221
14.809373	0.204	1,479,228.091892
14.812775	0.2041	1,353,342.023258
14.816177	0.2041	1,333,506.397230
14.819577	0.204	1,352,021.680957
14.822978	0.2041	1,339,655.985769
14.826380	0.2041	1,295,937.033477
14.829780	0.204	1,211,896.810090
14.833182	0.2041	1,151,116.709005
14.836583	0.2041	1,160,993.578303
14.839983	0.204	1,152,273.978758
14.843385	0.2041	1,135,669.198476
14.846787	0.2041	1,136,423.701722
14.850187	0.204	1,119,231.920773
14.853588	0.2041	1,130,801.837282
14.856990	0.2041	1,098,847.999157
14.860392	0.2041	1,054,391.784454
14.863792	0.204	1,083,962.170518
14.867193	0.2041	1,062,712.097738
14.870595	0.2041	986,020.428504
14.873995	0.204	954,207.873726
14.877397	0.2041	956,572.475063
14.880797	0.204	963,452.356507
14.884198	0.2041	948,949.560549
14.887600	0.2041	933,653.473273
14.891002	0.2041	961,820.138899
14.894402	0.204	935,226.609053
14.897803	0.2041	885,928.657485
14.901205	0.2041	892,653.138783
14.904605	0.204	915,875.131397
14.908007	0.2041	938,080.956431
14.911408	0.2041	946,096.469828
14.914808	0.204	966,900.031332
14.918210	0.2041	932,674.328855
14.921612	0.2041	905,591.321424
14.925012	0.204	921,543.907533
14.928413	0.2041	973,246.604133
14.931815	0.2041	970,311.268572
14.935215	0.204	923,802.502659
14.938617	0.2041	969,609.533623
14.942018	0.2041	996,840.626390
14.945418	0.204	975,673.258223
14.948820	0.2041	983,909.928419
14.952222	0.2041	994,113.784345
14.955622	0.204	973,333.757546
14.959023	0.2041	980,548.864878
14.962425	0.2041	992,363.029497
14.965825	0.204	944,030.972124
14.969227	0.2041	924,180.086982
14.972628	0.2041	931,384.068474
14.976028	0.204	904,933.787085
14.979430	0.2041	906,841.136643
14.982832	0.2041	913,387.158864
14.986232	0.204	914,691.616578
14.989633	0.2041	888,979.444227
14.993035	0.2041	842,992.908333
14.996435	0.204	852,210.945941
14.999837	0.2041	848,312.087165
15.003238	0.2041	874,483.283448
15.006638	0.204	861,343.145161
15.010040	0.2041	787,572.404541
15.013442	0.2041	833,935.106890
15.016842	0.204	897,569.992540
15.020243	0.2041	878,430.192529
15.023645	0.2041	870,284.472377
15.027045	0.204	880,182.738756
15.030447	0.2041	865,344.357501
15.033848	0.2041	829,273.902777
15.037248	0.204	796,241.437658
15.040650	0.2041	822,316.321551
15.044052	0.2041	836,847.861364
15.047452	0.204	820,938.872266
15.050853	0.2041	802,285.890244
15.054255	0.2041	790,163.459513
15.057655	0.204	771,972.635447
15.061057	0.2041	760,797.409835
15.064458	0.2041	774,533.851778
15.067858	0.204	766,433.421443
15.071260	0.2041	784,447.119896
15.074662	0.2041	822,632.112779
15.078062	0.204	802,083.292021
15.081463	0.2041	784,233.657504
15.084865	0.2041	798,564.860404
15.088265	0.204	784,062.577244
15.091667	0.2041	798,038.848317
15.095068	0.2041	809,238.789788
15.098468	0.204	794,969.706642
15.101870	0.2041	788,764.995195
15.105272	0.2041	801,053.829877
15.108672	0.204	822,482.127477
15.112073	0.2041	882,691.865134
15.115475	0.2041	985,601.197919
15.118875	0.204	977,950.341651
15.122277	0.2041	1,029,052.145430
15.125678	0.2041	1,146,362.476909
15.129078	0.204	1,244,424.636234
15.132480	0.2041	1,348,654.812666
15.135882	0.2041	1,385,475.922468
15.139282	0.204	1,461,488.591935
15.142683	0.2041	1,520,831.545133
15.146085	0.2041	1,531,122.427346
15.149485	0.204	1,522,158.976858
15.152887	0.2041	1,524,307.416962
15.156288	0.2041	1,525,823.432391
15.159688	0.204	1,451,850.215497
15.163090	0.2041	1,352,620.071378
15.166492	0.2041	1,300,726.203011
15.169892	0.204	1,250,522.549212
15.173293	0.2041	1,172,955.072352
15.176695	0.2041	1,111,877.339586
15.180095	0.204	1,072,028.865617
15.183497	0.2041	1,047,758.571767
15.186898	0.2041	978,188.712231
15.190298	0.204	917,653.137692
15.193700	0.2041	873,382.652803
15.197102	0.2041	870,047.472839
15.200502	0.204	914,024.119782
15.203903	0.2041	855,171.011723
15.207305	0.2041	852,596.237303
15.210705	0.204	883,192.639582
15.214107	0.2041	823,888.446541
15.217508	0.2041	807,269.710088
15.220908	0.204	847,073.456029
15.224310	0.2041	818,710.566158
15.227712	0.2041	795,539.556969
15.231112	0.204	828,983.694398
15.234513	0.2041	812,660.498507
15.237915	0.2041	800,147.627335
15.241315	0.204	802,161.961469
15.244717	0.2041	785,360.379781
15.248118	0.2041	786,559.360475
15.251518	0.204	788,881.120584
15.254920	0.2041	788,148.169054
15.258322	0.2041	817,666.386298
15.261722	0.204	813,120.318194
15.265123	0.2041	870,389.858004
15.268525	0.2041	953,387.731992
15.271925	0.204	916,346.096450
15.275327	0.2041	944,437.229104
15.278728	0.2041	1,039,434.762285
15.282128	0.204	1,113,574.509185
15.285530	0.2041	1,183,545.287533
15.288932	0.2041	1,230,177.516449
15.292332	0.204	1,310,617.081995
15.295733	0.2041	1,397,560.077194
15.299135	0.2041	1,446,773.785531
15.302535	0.204	1,400,330.566259
15.305937	0.2041	1,371,427.292690
15.309338	0.2041	1,432,827.750565
15.312738	0.204	1,383,258.522266
15.316140	0.2041	1,314,318.302785
15.319542	0.2041	1,315,830.845198
15.322942	0.204	1,312,960.330157
15.326343	0.2041	1,302,992.709139
15.329745	0.2041	1,266,013.828244
15.333145	0.204	1,244,722.953269
15.336547	0.2041	1,257,762.399835
15.339948	0.2041	1,267,710.706246
15.343348	0.204	1,294,821.925657
15.346750	0.2041	1,383,285.662961
15.350152	0.2041	1,403,402.875853
15.353552	0.204	1,351,127.536482
15.356953	0.2041	1,391,188.778557
15.360355	0.2041	1,395,343.746884
15.363755	0.204	1,377,446.731738
15.367157	0.2041	1,440,759.376442
15.370558	0.2041	1,424,738.078762
15.373958	0.204	1,331,277.753823
15.377360	0.2041	1,320,785.389590
15.380762	0.2041	1,324,196.636384
15.384162	0.204	1,279,419.488233
15.387563	0.2041	1,210,317.952160
15.390965	0.2041	1,099,928.381080
15.394365	0.204	1,125,751.569473
15.397767	0.2041	1,148,225.537763
15.401168	0.2041	1,057,075.767372
15.404568	0.204	1,026,452.291963
15.407970	0.2041	977,420.213672
15.411372	0.2041	946,234.713924
15.414772	0.204	924,797.143496
15.418173	0.2041	880,169.148124
15.421575	0.2041	905,761.452815
15.424975	0.204	907,764.768045
15.428377	0.2041	850,419.113662
15.431778	0.2041	812,227.722758
15.435178	0.204	814,381.575562
15.438580	0.2041	805,722.163632
15.441982	0.2041	847,281.800262
15.445382	0.204	876,595.301086
15.448783	0.2041	830,621.049780
15.452185	0.2041	819,612.990348
15.455585	0.204	796,809.700094
15.458987	0.2041	767,654.088946
15.462388	0.2041	782,331.657327
15.465788	0.204	800,036.022328
15.469190	0.2041	786,672.417407
15.472592	0.2041	783,994.443776
15.475993	0.2041	793,313.450989
15.479393	0.204	790,081.932241
15.482795	0.2041	804,901.612152
15.486197	0.2041	828,234.002110
15.489597	0.204	808,632.183970
15.492998	0.2041	760,564.711863
15.496400	0.2041	756,702.910914
15.499800	0.204	801,720.254919
15.503202	0.2041	801,997.756668
15.506603	0.2041	795,026.570926
15.510003	0.204	793,491.586684
15.513405	0.2041	793,462.645110
15.516807	0.2041	832,786.187588
15.520207	0.204	819,238.482881
15.523608	0.2041	817,195.703008
15.527010	0.2041	819,329.298576
15.530410	0.204	802,465.365096
15.533812	0.2041	797,413.119044
15.537213	0.2041	792,422.086486
15.540613	0.204	818,749.536779
15.544015	0.2041	826,132.976170
15.547417	0.2041	808,251.894888
15.550817	0.204	800,517.608637
15.554218	0.2041	777,076.891523
15.557620	0.2041	748,774.422694
15.561020	0.204	773,322.840174
15.564422	0.2041	771,373.341603
15.567823	0.2041	728,929.603426
15.571223	0.204	744,587.281228
15.574625	0.2041	739,393.479248
15.578027	0.2041	712,259.931274
15.581427	0.204	723,379.798684
15.584828	0.2041	735,386.427829
15.588230	0.2041	734,932.370967
15.591630	0.204	796,805.850984
15.595032	0.2041	925,671.536583
15.598433	0.2041	1,034,541.200981
