File Path	chrom:TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	2026_04_2_9727
Injection Number	14
Position	124
Comment	Terroson EP 6055 -- 7 Tage
Processing Method	VDA T-Ä Auswertung Logemann
Instrument Method	SDM
Type	Unknown
Status	Finished
Injection Date	4/3/2026
Injection Time	3:44:16 AM
Injection Volume (µl)	20.00
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	3.000582
Time Max. (min)	60.006660
Data Points	16762
Detector	ISQ
Generating Data System	Chromeleon 7.2.9 Build 11323 (300176)
Exporting Data System	Chromeleon 7.2.9.0
Operator	Instrument Controller
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	494,855.303040
Signal Max.	2,338,824,082.435260
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406686

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
11.248285	0.2041	39,315,094.747703
11.251685	0.204	57,980,164.127975
11.255087	0.2041	81,948,055.099583
11.258488	0.2041	114,760,259.687723
11.261888	0.204	152,312,806.968465
11.265290	0.2041	188,494,216.013232
11.268692	0.2041	226,552,584.005324
11.272092	0.204	265,873,856.892830
11.275493	0.2041	302,190,738.900048
11.278895	0.2041	329,550,709.854747
11.282295	0.204	341,130,355.725259
11.285697	0.2041	342,812,510.982202
11.289098	0.2041	342,176,527.474831
11.292498	0.204	322,907,950.474877
11.295900	0.2041	285,557,564.751890
11.299302	0.2041	249,579,633.708248
11.302702	0.204	213,398,945.227329
11.306103	0.2041	174,897,311.241312
11.309505	0.2041	139,592,891.941258
11.312905	0.204	108,736,822.080608
11.316307	0.2041	81,378,194.336722
11.319708	0.2041	59,159,923.930732
11.323108	0.204	42,734,505.573155
11.326510	0.2041	29,617,841.374156
11.329912	0.2041	19,863,714.233538
11.333312	0.204	14,063,235.369146
11.336713	0.2041	9,878,050.975745
11.340115	0.2041	6,988,513.303183
11.343515	0.204	5,392,257.276183
11.346917	0.2041	4,234,364.347668
11.350318	0.2041	3,491,685.829125
11.353718	0.204	3,027,098.839088
11.357120	0.2041	2,747,193.207882
11.360522	0.2041	2,569,535.470033
11.363922	0.204	2,380,192.229603
11.367323	0.2041	2,208,665.874047
11.370725	0.2041	2,168,129.564529
11.374125	0.204	2,078,990.903480
11.377527	0.2041	1,950,273.371712
11.380928	0.2041	1,908,141.372793
11.384328	0.204	1,947,641.067994
11.387730	0.2041	1,909,040.601806
11.391132	0.2041	1,843,586.211972
11.394532	0.204	1,838,014.245836
11.397933	0.2041	1,791,929.716163
11.401335	0.2041	1,707,199.156439
11.404735	0.204	1,600,234.082577
11.408137	0.2041	1,560,754.610574
11.411538	0.2041	1,627,307.523297
11.414938	0.204	1,628,405.870764
11.418340	0.2041	1,528,169.688714
11.421742	0.2041	1,520,312.306151
11.425142	0.204	1,577,574.527219
11.428543	0.2041	1,529,709.009820
11.431945	0.2041	1,465,674.495089
11.435345	0.204	1,505,661.519134
11.438747	0.2041	1,532,716.548636
11.442148	0.2041	1,495,610.552978
11.445548	0.204	1,441,677.784328
11.448950	0.2041	1,447,651.751107
11.452352	0.2041	1,500,907.549116
11.455752	0.204	1,540,865.670463
11.459153	0.2041	1,586,522.744951
11.462555	0.2041	1,597,468.925681
11.465955	0.204	1,683,760.461043
11.469357	0.2041	1,762,890.298841
11.472758	0.2041	1,835,334.160338
11.476158	0.204	1,958,392.788832
11.479560	0.2041	1,988,536.285819
11.482962	0.2041	2,086,743.757929
11.486363	0.2041	2,235,737.915844
11.489763	0.204	2,276,272.912164
11.493165	0.2041	2,368,816.358626
11.496567	0.2041	2,426,637.647963
11.499967	0.204	2,385,021.245601
11.503368	0.2041	2,450,089.488769
11.506770	0.2041	2,370,236.933182
11.510170	0.204	2,187,659.672587
11.513572	0.2041	2,102,609.995870
11.516973	0.2041	2,022,666.341769
11.520373	0.204	1,925,528.295520
11.523775	0.2041	1,749,794.408887
11.527177	0.2041	1,625,631.440769
11.530577	0.204	1,555,018.469196
11.533978	0.2041	1,460,778.186538
11.537380	0.2041	1,367,495.224338
11.540780	0.204	1,352,561.440014
11.544182	0.2041	1,360,452.200615
11.547583	0.2041	1,267,267.935767
11.550983	0.204	1,208,406.656702
11.554385	0.2041	1,170,065.716281
11.557787	0.2041	1,142,417.960433
11.561187	0.204	1,143,176.881677
11.564588	0.2041	1,125,057.316574
11.567990	0.2041	1,140,957.909827
11.571390	0.204	1,186,001.043932
11.574792	0.2041	1,153,068.199152
11.578193	0.2041	1,082,658.490177
11.581593	0.204	1,108,837.446855
11.584995	0.2041	1,116,247.889432
11.588397	0.2041	1,061,535.644875
11.591797	0.204	1,087,626.819814
11.595198	0.2041	1,107,731.656278
11.598600	0.2041	1,050,750.818232
11.602000	0.204	1,033,456.664021
11.605402	0.2041	1,055,230.911859
11.608803	0.2041	1,061,730.879260
11.612203	0.204	1,093,722.898611
11.615605	0.2041	1,081,018.441037
11.619007	0.2041	1,009,175.146929
11.622407	0.204	1,024,570.856321
11.625808	0.2041	1,080,038.555283
11.629210	0.2041	1,026,857.841336
11.632610	0.204	978,078.901964
11.636012	0.2041	981,167.534553
11.639413	0.2041	930,802.719637
11.642813	0.204	933,216.805818
11.646215	0.2041	960,683.638794
11.649617	0.2041	915,643.752976
11.653017	0.204	887,964.302926
11.656418	0.2041	889,984.556286
11.659820	0.2041	906,497.486149
11.663220	0.204	900,228.106638
11.666622	0.2041	868,851.624678
11.670023	0.2041	869,728.506355
11.673423	0.204	890,261.717289
11.676825	0.2041	899,940.493699
11.680227	0.2041	899,308.733510
11.683627	0.204	879,913.273101
11.687028	0.2041	852,624.963099
11.690430	0.2041	840,540.546315
11.693830	0.204	833,288.158341
11.697232	0.2041	856,231.163093
11.700633	0.2041	867,892.504206
11.704033	0.204	837,369.148176
11.707435	0.2041	840,629.909370
11.710837	0.2041	823,073.612016
11.714237	0.204	801,129.336300
11.717638	0.2041	812,561.585103
11.721040	0.2041	807,009.424713
11.724440	0.204	842,056.266185
11.727842	0.2041	829,417.594083
11.731243	0.2041	804,505.752408
11.734643	0.204	850,961.622797
11.738045	0.2041	817,117.224403
11.741447	0.2041	777,610.649211
11.744847	0.204	811,137.710732
11.748248	0.2041	833,301.100352
11.751650	0.2041	841,997.651060
11.755050	0.204	826,659.904838
11.758452	0.2041	787,607.305466
11.761853	0.2041	821,000.420157
11.765253	0.204	860,744.763148
11.768655	0.2041	808,528.005686
11.772057	0.2041	785,731.293058
11.775457	0.204	807,302.445509
11.778858	0.2041	807,928.540848
11.782260	0.2041	829,838.601767
11.785660	0.204	859,481.919877
11.789062	0.2041	874,312.764693
11.792463	0.2041	880,876.692606
11.795863	0.204	894,120.052856
11.799265	0.2041	913,135.737517
11.802667	0.2041	899,838.731240
11.806067	0.204	891,443.060660
11.809468	0.2041	914,609.346235
11.812870	0.2041	914,311.209375
11.816270	0.204	919,488.873354
11.819672	0.2041	936,926.974827
11.823073	0.2041	911,462.451213
11.826473	0.204	884,182.640778
11.829875	0.2041	861,326.198141
11.833277	0.2041	881,994.007490
11.836677	0.204	906,449.713226
11.840078	0.2041	868,882.406300
11.843480	0.2041	824,554.416639
11.846880	0.204	787,704.883562
11.850282	0.2041	761,571.266807
11.853683	0.2041	792,636.957917
11.857083	0.204	820,644.271969
11.860485	0.2041	820,006.400909
11.863887	0.2041	838,828.814429
11.867287	0.204	840,154.162277
11.870688	0.2041	815,279.303717
11.874090	0.2041	784,089.177379
11.877490	0.204	796,307.424380
11.880892	0.2041	799,742.379219
11.884293	0.2041	774,046.270778
11.887693	0.204	789,856.360130
11.891095	0.2041	810,112.321042
11.894497	0.2041	830,741.935689
11.897897	0.204	834,859.401309
11.901298	0.2041	795,332.472374
11.904700	0.2041	773,789.559628
11.908100	0.204	777,404.175105
11.911502	0.2041	775,397.293021
11.914903	0.2041	764,961.600429
11.918303	0.204	767,474.035274
11.921705	0.2041	800,469.322848
11.925107	0.2041	816,962.745834
11.928507	0.204	831,509.559814
11.931908	0.2041	871,065.867454
11.935310	0.2041	875,273.346891
11.938710	0.204	928,216.587996
11.942112	0.2041	1,009,117.973373
11.945513	0.2041	1,063,031.209149
11.948913	0.204	1,213,702.674559
11.952315	0.2041	1,317,788.196018
11.955717	0.2041	1,476,322.039459
11.959117	0.204	1,815,387.352104
11.962518	0.2041	2,142,985.875914
11.965920	0.2041	2,498,842.872982
11.969320	0.204	2,861,842.027787
11.972722	0.2041	3,404,458.803879
11.976123	0.2041	3,941,833.885934
11.979523	0.204	4,211,548.625097
11.982925	0.2041	4,329,161.924793
11.986327	0.2041	4,317,745.965712
11.989727	0.204	4,361,704.387723
11.993128	0.2041	4,160,738.847293
11.996530	0.2041	3,737,531.495823
11.999930	0.204	3,379,348.893701
12.003332	0.2041	2,952,690.985369
12.006733	0.2041	2,616,213.038462
12.010133	0.204	2,597,908.997005
12.013535	0.2041	2,893,257.730213
12.016937	0.2041	3,345,208.800438
12.020337	0.204	4,153,413.895236
12.023738	0.2041	5,672,210.832239
12.027140	0.2041	7,800,081.734493
12.030540	0.204	10,629,079.376795
12.033942	0.2041	14,301,119.140156
12.037343	0.2041	18,359,187.650130
12.040743	0.204	23,108,777.545657
12.044145	0.2041	28,381,162.918454
12.047547	0.2041	32,937,672.442416
12.050947	0.204	36,878,050.713555
12.054348	0.2041	40,437,982.370124
12.057750	0.2041	42,104,903.132486
12.061150	0.204	41,655,380.355141
12.064552	0.2041	40,290,716.532401
12.067953	0.2041	37,992,566.932922
12.071353	0.204	34,883,490.619370
12.074755	0.2041	31,077,444.779464
12.078157	0.2041	26,936,326.237214
12.081557	0.204	22,592,430.275733
12.084958	0.2041	18,531,898.386191
12.088360	0.2041	15,353,907.801525
12.091760	0.204	12,182,163.984227
12.095162	0.2041	9,395,048.207537
12.098563	0.2041	7,487,183.586064
12.101963	0.204	5,848,056.362956
12.105365	0.2041	4,656,557.839181
12.108767	0.2041	3,854,222.105989
12.112167	0.204	3,201,583.948637
12.115568	0.2041	2,794,166.427194
12.118970	0.2041	2,485,776.434838
12.122372	0.2041	2,259,295.075876
12.125772	0.204	2,108,690.388886
12.129173	0.2041	1,975,817.838985
12.132575	0.2041	1,903,617.118001
12.135975	0.204	1,836,001.085785
12.139377	0.2041	1,727,269.134078
12.142778	0.2041	1,673,409.287380
12.146178	0.204	1,630,084.580932
12.149580	0.2041	1,490,620.290669
12.152982	0.2041	1,363,138.643845
12.156382	0.204	1,371,829.885875
12.159783	0.2041	1,282,338.044446
12.163185	0.2041	1,177,712.944057
12.166585	0.204	1,180,123.669019
12.169987	0.2041	1,128,163.969940
12.173388	0.2041	1,145,643.748284
12.176788	0.204	1,212,511.099455
12.180190	0.2041	1,175,900.368373
12.183592	0.2041	1,102,762.247738
12.186992	0.204	1,096,322.143780
12.190393	0.2041	1,096,181.232491
12.193795	0.2041	1,049,553.196041
12.197195	0.204	1,056,923.533385
12.200597	0.2041	1,034,975.536177
12.203998	0.2041	1,028,285.018056
12.207398	0.204	1,133,190.460516
12.210800	0.2041	1,184,253.541563
12.214202	0.2041	1,256,928.700099
12.217602	0.204	1,582,398.489179
12.221003	0.2041	2,007,677.052319
12.224405	0.2041	2,454,089.587951
12.227805	0.204	3,279,808.409094
12.231207	0.2041	4,345,825.188062
12.234608	0.2041	5,455,346.946853
12.238008	0.204	6,521,440.988063
12.241410	0.2041	7,509,798.731974
12.244812	0.2041	8,619,294.215116
12.248212	0.204	9,416,499.765280
12.251613	0.2041	9,728,127.918969
12.255015	0.2041	9,788,408.012258
12.258415	0.204	9,632,982.924107
12.261817	0.2041	9,178,958.156230
12.265218	0.2041	8,646,581.157200
12.268618	0.204	8,018,397.891838
12.272020	0.2041	7,227,187.713773
12.275422	0.2041	6,551,777.480637
12.278822	0.204	5,812,257.068463
12.282223	0.2041	5,095,087.579937
12.285625	0.2041	4,462,775.910193
12.289025	0.204	3,945,998.190893
12.292427	0.2041	3,479,434.835316
12.295828	0.2041	3,040,197.932906
12.299228	0.204	2,699,791.055397
12.302630	0.2041	2,370,106.904277
12.306032	0.2041	2,065,371.815186
12.309432	0.204	1,844,611.684367
12.312833	0.2041	1,686,698.133095
12.316235	0.2041	1,511,577.180641
12.319635	0.204	1,422,489.534575
12.323037	0.2041	1,335,551.698740
12.326438	0.2041	1,260,176.609432
12.329838	0.204	1,188,193.739757
12.333240	0.2041	1,085,749.801139
12.336642	0.2041	1,075,670.945638
12.340042	0.204	1,030,593.605281
12.343443	0.2041	1,006,555.824477
12.346845	0.2041	984,334.073649
12.350245	0.204	903,910.997239
12.353647	0.2041	895,276.407851
12.357048	0.2041	873,597.819174
12.360448	0.204	866,089.737088
12.363850	0.2041	871,803.054712
12.367252	0.2041	896,122.742761
12.370652	0.204	962,147.228712
12.374053	0.2041	926,038.808404
12.377455	0.2041	889,763.768837
12.380855	0.204	936,545.214543
12.384257	0.2041	928,044.996602
12.387658	0.2041	894,345.532866
12.391058	0.204	932,351.159484
12.394460	0.2041	974,230.839044
12.397862	0.2041	964,721.034091
12.401262	0.204	1,007,288.998560
12.404663	0.2041	1,080,078.950018
12.408065	0.2041	1,113,638.542324
12.411465	0.204	1,217,353.780076
12.414867	0.2041	1,309,674.179764
12.418268	0.2041	1,351,171.037015
12.421668	0.204	1,408,255.345428
12.425070	0.2041	1,404,839.023217
12.428472	0.2041	1,427,459.032715
12.431872	0.204	1,434,073.570752
12.435273	0.2041	1,352,496.101753
12.438675	0.2041	1,286,148.826642
12.442075	0.204	1,253,396.427449
12.445477	0.2041	1,208,111.229632
12.448878	0.2041	1,131,917.712172
12.452278	0.204	1,067,177.332879
12.455680	0.2041	1,055,410.316088
12.459082	0.2041	1,032,206.272859
12.462482	0.204	955,256.244106
12.465883	0.2041	941,557.529358
12.469285	0.2041	949,666.947058
12.472685	0.204	916,270.288835
12.476087	0.2041	882,132.301982
12.479488	0.2041	888,981.791459
12.482888	0.204	928,576.771070
12.486290	0.2041	880,132.284735
12.489692	0.2041	831,089.724702
12.493092	0.204	873,915.622651
12.496493	0.2041	868,172.003504
12.499895	0.2041	850,391.269700
12.503295	0.204	874,473.929167
12.506697	0.2041	895,196.057946
12.510098	0.2041	878,163.938408
12.513498	0.204	881,203.229526
12.516900	0.2041	929,667.749671
12.520302	0.2041	898,381.504555
12.523702	0.204	847,097.987263
12.527103	0.2041	862,019.736064
12.530505	0.2041	878,670.076105
12.533905	0.204	875,632.353636
12.537307	0.2041	872,881.187532
12.540708	0.2041	863,500.398882
12.544108	0.204	864,479.169925
12.547510	0.2041	864,772.537814
12.550912	0.2041	806,373.572134
12.554312	0.204	780,683.894192
12.557713	0.2041	831,202.784344
12.561115	0.2041	815,873.513645
12.564515	0.204	758,996.472529
12.567917	0.2041	767,166.878286
12.571318	0.2041	785,863.245214
12.574718	0.204	763,320.237901
12.578120	0.2041	760,414.414657
12.581522	0.2041	745,172.502369
12.584922	0.204	722,012.699750
12.588323	0.2041	752,168.103666
12.591725	0.2041	799,317.099990
12.595125	0.204	785,390.462682
12.598527	0.2041	766,864.725684
12.601928	0.2041	826,162.685216
12.605330	0.2041	856,976.049788
12.608730	0.204	888,230.680880
12.612132	0.2041	993,990.551462
12.615533	0.2041	1,113,465.896741
12.618933	0.204	1,204,606.741826
12.622335	0.2041	1,322,484.887842
12.625737	0.2041	1,535,690.406179
12.629137	0.204	1,720,975.455807
12.632538	0.2041	1,900,793.089495
12.635940	0.2041	2,120,291.540030
12.639340	0.204	2,313,746.915234
12.642742	0.2041	2,369,333.511893
12.646143	0.2041	2,428,578.126236
12.649543	0.204	2,531,451.999593
12.652945	0.2041	2,434,338.406013
12.656347	0.2041	2,282,450.782964
12.659747	0.204	2,115,368.099153
12.663148	0.2041	1,930,741.525160
12.666550	0.2041	1,768,132.566880
12.669950	0.204	1,615,536.904579
12.673352	0.2041	1,425,901.611859
12.676753	0.2041	1,213,393.569098
12.680153	0.204	1,151,437.234698
12.683555	0.2041	1,122,476.979950
12.686957	0.2041	1,006,439.567870
12.690357	0.204	904,782.925636
12.693758	0.2041	919,105.374389
12.697160	0.2041	918,728.163380
12.700560	0.204	843,013.159434
12.703962	0.2041	820,589.465804
12.707363	0.2041	788,824.020671
12.710763	0.204	766,246.746164
12.714165	0.2041	784,759.523024
12.717567	0.2041	787,476.435210
12.720967	0.204	790,290.004668
12.724368	0.2041	818,069.619422
12.727770	0.2041	859,569.878659
12.731170	0.204	834,764.457615
12.734572	0.2041	775,069.326766
12.737973	0.2041	797,105.896148
12.741373	0.204	809,126.126409
12.744775	0.2041	751,023.339180
12.748177	0.2041	733,560.025543
12.751577	0.204	774,369.099586
12.754978	0.2041	760,456.369823
12.758380	0.2041	704,640.485057
12.761780	0.204	721,980.203092
12.765182	0.2041	724,393.845150
12.768583	0.2041	695,662.377856
12.771983	0.204	726,193.296210
12.775385	0.2041	749,233.796623
12.778787	0.2041	699,927.602226
12.782187	0.204	659,863.403436
12.785588	0.2041	662,987.287456
12.788990	0.2041	676,454.296824
12.792390	0.204	712,714.433999
12.795792	0.2041	712,986.725137
12.799193	0.2041	694,860.454858
12.802593	0.204	683,873.563554
12.805995	0.2041	654,704.055765
12.809397	0.2041	652,445.180923
12.812797	0.204	640,094.397533
12.816198	0.2041	642,969.471450
12.819600	0.2041	662,338.077841
12.823000	0.204	664,746.852726
12.826402	0.2041	689,001.447666
12.829803	0.2041	725,696.421132
12.833203	0.204	745,246.600376
12.836605	0.2041	721,309.367706
12.840007	0.2041	669,333.655863
12.843407	0.204	701,076.957418
12.846808	0.2041	780,306.612799
12.850210	0.2041	774,974.787942
12.853610	0.204	768,279.908078
12.857012	0.2041	758,614.499815
12.860413	0.2041	728,755.788294
12.863813	0.204	731,717.907715
12.867215	0.2041	698,100.106348
12.870617	0.2041	698,043.041091
12.874017	0.204	713,058.974865
12.877418	0.2041	744,493.460083
12.880820	0.2041	818,366.314068
12.884220	0.204	796,642.120372
12.887622	0.2041	741,238.819660
12.891023	0.2041	773,844.597506
12.894423	0.204	824,791.881172
12.897825	0.2041	776,481.476632
12.901227	0.2041	782,274.356751
12.904627	0.204	862,639.970301
12.908028	0.2041	846,229.332391
12.911430	0.2041	791,209.424225
12.914830	0.204	794,411.465006
12.918232	0.2041	824,801.944912
12.921633	0.2041	845,909.835249
12.925033	0.204	845,578.120568
12.928435	0.2041	810,402.794505
12.931837	0.2041	805,030.935989
12.935237	0.204	822,153.927948
12.938638	0.2041	832,107.435057
12.942040	0.2041	840,447.207359
12.945440	0.204	823,737.170368
12.948842	0.2041	824,109.531578
12.952243	0.2041	865,415.741111
12.955643	0.204	901,425.965146
12.959045	0.2041	895,635.534677
12.962447	0.2041	874,603.097757
12.965847	0.204	901,359.288924
12.969248	0.2041	934,307.947434
12.972650	0.2041	904,688.141110
12.976050	0.204	893,900.301814
12.979452	0.2041	907,915.881710
12.982853	0.2041	899,507.213712
12.986253	0.204	895,285.100484
12.989655	0.2041	911,292.080553
12.993057	0.2041	913,803.717933
12.996457	0.204	882,245.988758
12.999858	0.2041	881,602.530633
13.003260	0.2041	884,360.074755
13.006660	0.204	883,007.292932
13.010062	0.2041	861,390.405172
13.013463	0.2041	848,912.591820
13.016863	0.204	876,556.104610
13.020265	0.2041	850,817.231811
13.023667	0.2041	832,796.778366
13.027067	0.204	842,809.671994
13.030468	0.2041	834,856.928550
13.033870	0.2041	822,427.647827
13.037270	0.204	815,460.832363
13.040672	0.2041	794,134.229241
13.044073	0.2041	769,291.723464
13.047473	0.204	751,436.023494
13.050875	0.2041	727,153.525688
13.054277	0.2041	742,877.839863
13.057677	0.204	753,717.464031
13.061078	0.2041	742,040.965200
13.064480	0.2041	732,053.683281
13.067880	0.204	720,466.572951
13.071282	0.2041	682,613.923547
13.074683	0.2041	689,982.067917
13.078083	0.204	730,654.164227
13.081485	0.2041	710,567.026152
13.084887	0.2041	715,425.042185
13.088287	0.204	736,000.619629
13.091688	0.2041	711,604.600218
13.095090	0.2041	665,149.893280
13.098490	0.204	666,851.966375
13.101892	0.2041	672,107.681681
13.105293	0.2041	682,256.147520
13.108693	0.204	718,635.872221
13.112095	0.2041	690,435.188379
13.115497	0.2041	680,202.651487
13.118897	0.204	695,425.721806
13.122298	0.2041	688,342.879801
13.125700	0.2041	675,043.357671
13.129100	0.204	659,737.594731
13.132502	0.2041	674,844.539632
13.135903	0.2041	651,653.135066
13.139303	0.204	644,088.453349
13.142705	0.2041	674,204.603421
13.146107	0.2041	671,213.608897
13.149507	0.204	694,512.325353
13.152908	0.2041	720,400.893798
13.156310	0.2041	691,090.858390
13.159710	0.204	646,365.063663
13.163112	0.2041	628,331.624414
13.166513	0.2041	639,990.104922
13.169915	0.2041	664,811.979609
13.173315	0.204	648,714.010583
13.176717	0.2041	627,236.747628
13.180118	0.2041	649,499.468473
13.183518	0.204	672,337.069480
13.186920	0.2041	731,039.355251
13.190322	0.2041	787,756.188896
13.193722	0.204	850,041.135721
13.197123	0.2041	986,302.126574
13.200525	0.2041	1,185,786.503349
13.203925	0.204	1,533,421.870484
13.207327	0.2041	2,105,819.222379
13.210728	0.2041	2,817,034.490777
13.214128	0.204	3,699,138.573144
13.217530	0.2041	4,970,239.009738
13.220932	0.2041	6,579,447.870244
13.224332	0.204	8,226,550.105198
13.227733	0.2041	9,875,784.152726
13.231135	0.2041	11,666,074.354873
13.234535	0.204	12,959,221.157661
13.237937	0.2041	13,699,071.706798
13.241338	0.2041	14,346,230.677330
13.244738	0.204	14,443,692.332959
13.248140	0.2041	13,928,588.306887
13.251542	0.2041	13,101,332.579312
13.254942	0.204	11,973,145.131203
13.258343	0.2041	10,559,994.265901
13.261745	0.2041	9,215,844.268626
13.265145	0.204	7,880,419.380250
13.268547	0.2041	6,521,438.800469
13.271948	0.2041	5,533,488.217431
13.275348	0.204	4,757,266.062807
13.278750	0.2041	4,067,985.563889
13.282152	0.2041	3,611,193.873264
13.285552	0.204	3,210,791.033016
13.288953	0.2041	2,900,877.520286
13.292355	0.2041	2,667,032.047608
13.295755	0.204	2,406,703.964729
13.299157	0.2041	2,234,452.726701
13.302558	0.2041	2,106,758.871660
13.305958	0.204	1,969,725.878965
13.309360	0.2041	1,809,950.566933
13.312762	0.2041	1,729,935.821837
13.316162	0.204	1,690,680.159330
13.319563	0.2041	1,590,402.535409
13.322965	0.2041	1,494,710.292033
13.326365	0.204	1,377,202.772841
13.329767	0.2041	1,291,120.174451
13.333168	0.2041	1,245,707.418749
13.336568	0.204	1,161,377.867906
13.339970	0.2041	1,151,822.862343
13.343372	0.2041	1,121,430.004735
13.346772	0.204	1,043,586.153691
13.350173	0.2041	1,053,459.627008
13.353575	0.2041	1,031,272.710739
13.356975	0.204	992,439.936802
13.360377	0.2041	1,025,730.367436
13.363778	0.2041	1,009,891.138318
13.367178	0.204	942,236.117972
13.370580	0.2041	964,259.106345
13.373982	0.2041	1,028,584.199235
13.377382	0.204	963,037.703530
13.380783	0.2041	898,099.618532
13.384185	0.2041	934,170.686171
13.387585	0.204	934,982.822028
13.390987	0.2041	949,367.493650
13.394388	0.2041	942,180.382050
13.397788	0.204	920,050.516792
13.401190	0.2041	900,350.638701
13.404592	0.2041	882,619.033535
13.407992	0.204	902,266.024602
13.411393	0.2041	864,325.572922
13.414795	0.2041	872,495.822602
13.418195	0.204	903,947.395683
13.421597	0.2041	891,225.973869
13.424998	0.2041	915,734.247764
13.428398	0.204	898,728.335392
13.431800	0.2041	859,602.039236
13.435202	0.2041	858,940.409954
13.438602	0.204	840,965.381631
13.442003	0.2041	828,221.112469
13.445405	0.2041	816,143.450431
13.448805	0.204	789,695.796976
13.452207	0.2041	770,973.297993
13.455608	0.2041	783,002.584291
13.459008	0.204	788,661.548308
13.462410	0.2041	753,451.640066
13.465812	0.2041	752,473.667786
13.469212	0.204	783,140.326094
13.472613	0.2041	781,892.491395
13.476015	0.2041	746,033.017672
13.479415	0.204	733,541.250318
13.482817	0.2041	724,953.720391
13.486218	0.2041	728,273.446437
13.489618	0.204	724,988.474200
13.493020	0.2041	728,902.485338
13.496422	0.2041	744,194.963209
13.499822	0.204	754,446.103564
13.503223	0.2041	784,811.675896
13.506625	0.2041	763,800.941317
13.510025	0.204	744,305.481476
13.513427	0.2041	729,607.376847
13.516828	0.2041	698,646.173639
13.520228	0.204	731,308.380075
13.523630	0.2041	781,181.125241
13.527032	0.2041	782,589.454961
13.530432	0.204	758,854.243223
13.533833	0.2041	737,869.802138
13.537235	0.2041	698,633.854089
13.540635	0.204	664,982.631714
13.544037	0.2041	681,422.776920
13.547438	0.2041	723,217.191038
13.550838	0.204	711,882.214593
13.554240	0.2041	710,986.390162
13.557642	0.2041	748,117.102135
13.561042	0.204	770,804.173165
13.564443	0.2041	781,917.209018
13.567845	0.2041	718,407.005904
13.571245	0.204	654,252.262133
13.574647	0.2041	666,872.008659
13.578048	0.2041	714,841.843529
13.581448	0.204	807,523.978858
13.584850	0.2041	771,536.627879
13.588252	0.2041	727,067.619069
13.591652	0.204	876,259.937135
13.595053	0.2041	937,884.275006
13.598455	0.2041	985,725.345587
13.601855	0.204	1,115,559.702760
13.605257	0.2041	1,278,304.080174
13.608658	0.2041	1,535,267.206351
13.612058	0.204	1,763,355.636643
13.615460	0.2041	1,996,704.829058
13.618862	0.2041	2,238,656.369836
13.622262	0.204	2,383,256.368473
13.625663	0.2041	2,580,846.677237
13.629065	0.2041	2,732,512.896973
13.632465	0.204	2,806,618.417340
13.635867	0.2041	2,862,081.648102
13.639268	0.2041	2,688,846.376815
13.642668	0.204	2,483,740.347858
13.646070	0.2041	2,349,965.502356
13.649472	0.2041	2,103,861.351151
13.652872	0.204	1,824,471.549661
13.656273	0.2041	1,582,531.463707
13.659675	0.2041	1,364,143.708175
13.663075	0.204	1,211,564.784305
13.666477	0.2041	1,071,665.840568
13.669878	0.2041	916,141.397597
13.673278	0.204	848,185.157533
13.676680	0.2041	777,982.037783
13.680082	0.2041	732,805.212127
13.683482	0.204	752,067.694296
13.686883	0.2041	725,996.835747
13.690285	0.2041	723,586.614951
13.693685	0.204	740,366.687877
13.697087	0.2041	746,672.215330
13.700488	0.2041	729,017.997106
13.703888	0.204	706,182.256988
13.707290	0.2041	741,417.607995
13.710692	0.2041	752,253.398126
13.714092	0.204	751,340.389767
13.717493	0.2041	819,130.733221
13.720895	0.2041	840,758.392801
13.724295	0.204	802,424.524422
13.727697	0.2041	854,563.855208
13.731098	0.2041	936,482.888246
13.734498	0.204	889,742.139795
13.737900	0.2041	839,225.614752
13.741302	0.2041	863,796.771696
13.744702	0.204	851,983.736617
13.748103	0.2041	794,724.875780
13.751505	0.2041	762,729.123648
13.754907	0.2041	753,307.785305
13.758307	0.204	742,584.434680
13.761708	0.2041	752,843.071660
13.765110	0.2041	717,470.494697
13.768510	0.204	643,506.843082
13.771912	0.2041	647,135.307260
13.775313	0.2041	661,383.075287
13.778713	0.204	625,640.818312
13.782115	0.2041	649,707.610145
13.785517	0.2041	701,329.683661
13.788917	0.204	682,574.718665
13.792318	0.2041	639,525.651510
13.795720	0.2041	644,157.000845
13.799120	0.204	637,609.938685
13.802522	0.2041	616,209.688078
13.805923	0.2041	628,640.208613
13.809323	0.204	636,507.734571
13.812725	0.2041	635,264.373703
13.816127	0.2041	630,555.113208
13.819527	0.204	637,900.557754
13.822928	0.2041	637,716.800701
13.826330	0.2041	623,520.515938
13.829730	0.204	681,711.023233
13.833132	0.2041	685,843.261813
13.836533	0.2041	678,341.959269
13.839933	0.204	731,060.806080
13.843335	0.2041	681,248.411369
13.846737	0.2041	630,874.750133
13.850137	0.204	640,509.708511
13.853538	0.2041	652,770.255914
