File Path	chrom:TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	2026_04_2_1126
Injection Number	8
Position	118
Comment	3M PN7444 -- 7 Tage
Processing Method	VDA T-Ä Auswertung Logemann
Instrument Method	SDM
Type	Unknown
Status	Finished
Injection Date	4/2/2026
Injection Time	9:11:38 PM
Injection Volume (µl)	20.00
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	3.000562
Time Max. (min)	59.999838
Data Points	16760
Detector	ISQ
Generating Data System	Chromeleon 7.2.9 Build 11323 (300176)
Exporting Data System	Chromeleon 7.2.9.0
Operator	Instrument Controller
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	437,201.170633
Signal Max.	1,616,815,956.588420
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406687

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
3.000562	n.a.	759,519.382668
3.003962	0.204	811,032.827682
3.007363	0.2041	903,795.865151
3.010765	0.2041	888,031.461979
3.014165	0.204	828,531.061112
3.017567	0.2041	794,093.738755
3.020968	0.2041	764,295.265088
3.024368	0.204	791,207.810591
3.027770	0.2041	824,883.233655
3.031172	0.2041	764,772.734583
3.034572	0.204	723,837.678901
3.037973	0.2041	764,733.779696
3.041375	0.2041	751,617.617835
3.044775	0.204	734,368.286100
3.048177	0.2041	775,028.601048
3.051578	0.2041	803,932.211888
3.054978	0.204	750,964.466326
3.058380	0.2041	679,018.236233
3.061782	0.2041	720,873.223914
3.065182	0.204	731,257.807044
3.068583	0.2041	718,973.590758
3.071985	0.2041	753,493.892978
3.075385	0.204	749,492.140529
3.078787	0.2041	773,009.325429
3.082188	0.2041	776,434.072364
3.085588	0.204	766,113.950824
3.088990	0.2041	731,042.071321
3.092392	0.2041	700,604.725929
3.095792	0.204	734,994.483439
3.099193	0.2041	726,715.113953
3.102595	0.2041	719,514.143103
3.105995	0.204	724,295.072557
3.109397	0.2041	741,399.186618
3.112798	0.2041	719,270.516041
3.116198	0.204	692,016.551239
3.119600	0.2041	698,550.449884
3.123002	0.2041	701,466.957755
3.126402	0.204	714,376.237197
3.129803	0.2041	706,788.839562
3.133205	0.2041	698,762.394719
3.136607	0.2041	749,128.146434
3.140007	0.204	792,249.746486
3.143408	0.2041	778,581.187837
3.146810	0.2041	761,241.407209
3.150210	0.204	722,933.355331
3.153612	0.2041	692,495.007406
3.157013	0.2041	704,465.414250
3.160413	0.204	743,326.380402
3.163815	0.2041	770,407.406492
3.167217	0.2041	762,853.295416
3.170617	0.204	731,191.467761
3.174018	0.2041	711,674.734469
3.177420	0.2041	728,195.443159
3.180820	0.204	715,064.726511
3.184222	0.2041	704,697.524362
3.187623	0.2041	721,155.188002
3.191023	0.204	710,492.262860
3.194425	0.2041	704,083.329563
3.197827	0.2041	719,405.069164
3.201227	0.204	751,412.419408
3.204628	0.2041	727,602.606837
3.208030	0.2041	696,774.506716
3.211430	0.204	707,129.981132
3.214832	0.2041	684,827.940122
3.218233	0.2041	693,622.354551
3.221633	0.204	702,099.894302
3.225035	0.2041	706,768.452642
3.228437	0.2041	688,460.874124
3.231837	0.204	646,150.155172
3.235238	0.2041	660,655.927052
3.238640	0.2041	689,259.194553
3.242040	0.204	711,623.854937
3.245442	0.2041	721,460.233693
3.248843	0.2041	692,225.309868
3.252243	0.204	690,784.951979
3.255645	0.2041	698,093.014347
3.259047	0.2041	661,934.275183
3.262447	0.204	656,002.566983
3.265848	0.2041	671,132.580222
3.269250	0.2041	685,131.725221
3.272650	0.204	666,061.387618
3.276052	0.2041	658,787.689352
3.279453	0.2041	697,894.849250
3.282853	0.204	710,368.980735
3.286255	0.2041	689,046.968415
3.289657	0.2041	667,205.580648
3.293057	0.204	683,198.881226
3.296458	0.2041	720,180.011214
3.299860	0.2041	725,431.202932
3.303260	0.204	677,469.567663
3.306662	0.2041	668,936.492857
3.310063	0.2041	665,775.682231
3.313463	0.204	655,401.382800
3.316865	0.2041	664,548.151561
3.320267	0.2041	700,484.173003
3.323667	0.204	730,199.495259
3.327068	0.2041	678,291.625704
3.330470	0.2041	681,070.375536
3.333870	0.204	709,051.852201
3.337272	0.2041	711,147.967629
3.340673	0.2041	752,392.195831
3.344073	0.204	688,589.947581
3.347475	0.2041	656,240.178303
3.350877	0.2041	698,148.782536
3.354277	0.204	621,813.164743
3.357678	0.2041	634,871.066832
3.361080	0.2041	694,184.449222
3.364480	0.204	662,189.558010
3.367882	0.2041	664,867.778146
3.371283	0.2041	667,618.671822
3.374683	0.204	672,465.403046
3.378085	0.2041	670,080.467315
3.381487	0.2041	669,851.289809
3.384887	0.204	685,857.095113
3.388288	0.2041	666,815.233290
3.391690	0.2041	680,495.042767
3.395090	0.204	681,484.474816
3.398492	0.2041	658,609.711540
3.401893	0.2041	673,592.815757
3.405293	0.204	683,790.500349
3.408695	0.2041	648,290.877683
3.412097	0.2041	636,088.290090
3.415497	0.204	644,259.521953
3.418898	0.2041	630,890.884338
3.422300	0.2041	683,128.799861
3.425700	0.204	709,553.713545
3.429102	0.2041	675,911.675036
3.432503	0.2041	702,907.221185
3.435903	0.204	707,841.362619
3.439305	0.2041	706,966.834194
3.442707	0.2041	712,072.777818
3.446107	0.204	709,008.771331
3.449508	0.2041	696,073.769381
3.452910	0.2041	685,394.764765
3.456310	0.204	694,436.379127
3.459712	0.2041	672,868.953514
3.463113	0.2041	670,550.173697
3.466513	0.204	686,656.494078
3.469915	0.2041	696,020.959656
3.473317	0.2041	706,725.240293
3.476717	0.204	703,044.939067
3.480118	0.2041	684,778.093909
3.483520	0.2041	681,125.463487
3.486920	0.204	701,854.212980
3.490322	0.2041	710,779.679829
3.493723	0.2041	707,227.206163
3.497123	0.204	688,480.399952
3.500525	0.2041	669,460.949815
3.503927	0.2041	691,461.312256
3.507327	0.204	718,083.877536
3.510728	0.2041	723,977.763137
3.514130	0.2041	699,083.217172
3.517530	0.204	669,710.515045
3.520932	0.2041	683,866.667570
3.524333	0.2041	697,984.496178
3.527733	0.204	678,098.063533
3.531135	0.2041	660,229.819740
3.534537	0.2041	659,275.728526
3.537937	0.204	654,155.975006
3.541338	0.2041	675,136.150290
3.544740	0.2041	680,148.945324
3.548140	0.204	636,697.160599
3.551542	0.2041	621,502.240302
3.554943	0.2041	629,345.666738
3.558343	0.204	631,389.010598
3.561745	0.2041	642,909.878052
3.565147	0.2041	640,254.237619
3.568547	0.204	649,656.954412
3.571948	0.2041	688,604.752669
3.575350	0.2041	723,183.058046
3.578750	0.204	728,295.466134
3.582152	0.2041	683,996.323765
3.585553	0.2041	675,317.460851
3.588953	0.204	679,392.126032
3.592355	0.2041	668,405.881742
3.595757	0.2041	669,230.108056
3.599157	0.204	650,156.762313
3.602558	0.2041	661,066.116564
3.605960	0.2041	690,290.110105
3.609360	0.204	679,907.933706
3.612762	0.2041	645,982.921722
3.616163	0.2041	633,081.073653
3.619563	0.204	654,492.057305
3.622965	0.2041	674,524.950873
3.626367	0.2041	684,170.309397
3.629767	0.204	702,056.504910
3.633168	0.2041	707,358.471812
3.636570	0.2041	673,625.513295
3.639970	0.204	632,883.955543
3.643372	0.2041	623,574.629441
3.646773	0.2041	609,980.810816
3.650173	0.204	658,369.204145
3.653575	0.2041	717,297.652851
3.656977	0.2041	671,925.467841
3.660377	0.204	648,400.805330
3.663778	0.2041	644,501.843219
3.667180	0.2041	602,784.717135
3.670580	0.204	640,387.113075
3.673982	0.2041	670,406.883213
3.677383	0.2041	662,506.322038
3.680783	0.204	684,388.001375
3.684185	0.2041	677,644.153346
3.687587	0.2041	666,090.392566
3.690987	0.204	666,118.434055
3.694388	0.2041	671,886.083707
3.697790	0.2041	676,880.287887
3.701190	0.204	657,202.893948
3.704592	0.2041	615,055.359039
3.707993	0.2041	637,244.284069
3.711393	0.204	680,373.364985
3.714795	0.2041	645,357.034837
3.718197	0.2041	619,286.048999
3.721597	0.204	641,802.207197
3.724998	0.2041	656,208.973243
3.728400	0.2041	642,994.535783
3.731802	0.2041	635,269.160048
3.735202	0.204	652,865.921843
3.738603	0.2041	659,565.004506
3.742005	0.2041	686,082.917593
3.745405	0.204	673,124.084428
3.748807	0.2041	616,811.541049
3.752208	0.2041	606,973.102246
3.755608	0.204	626,139.543677
3.759010	0.2041	680,507.597417
3.762412	0.2041	704,244.131360
3.765812	0.204	671,712.904197
3.769213	0.2041	679,042.697997
3.772615	0.2041	668,416.061189
3.776015	0.204	663,419.581050
3.779417	0.2041	671,341.253036
3.782818	0.2041	688,025.163591
3.786218	0.204	679,750.323984
3.789620	0.2041	624,152.651637
3.793022	0.2041	649,113.939955
3.796422	0.204	643,172.091009
3.799823	0.2041	601,855.085915
3.803225	0.2041	625,414.334518
3.806625	0.204	650,764.426965
3.810027	0.2041	658,442.907886
3.813428	0.2041	705,256.859900
3.816828	0.204	694,149.744752
3.820230	0.2041	640,134.600167
3.823632	0.2041	652,883.441793
3.827032	0.204	633,007.780129
3.830433	0.2041	652,394.704027
3.833835	0.2041	694,301.759822
3.837235	0.204	682,692.117369
3.840637	0.2041	677,124.476897
3.844038	0.2041	658,259.380502
3.847438	0.204	658,164.681927
3.850840	0.2041	673,575.538246
3.854242	0.2041	644,269.909070
3.857642	0.204	653,069.222620
3.861043	0.2041	709,940.247963
3.864445	0.2041	697,246.633940
3.867845	0.204	657,417.307618
3.871247	0.2041	635,757.193851
3.874648	0.2041	629,250.088576
3.878048	0.204	656,067.560637
3.881450	0.2041	666,672.145138
3.884852	0.2041	649,349.965771
3.888252	0.204	634,444.667995
3.891653	0.2041	641,032.843416
3.895055	0.2041	663,527.927114
3.898455	0.204	656,897.428860
3.901857	0.2041	636,869.681048
3.905258	0.2041	636,522.687064
3.908658	0.204	642,223.630995
3.912060	0.2041	645,830.218567
3.915462	0.2041	652,328.189490
3.918862	0.204	655,700.278782
3.922263	0.2041	647,053.151494
3.925665	0.2041	652,966.099239
3.929065	0.204	687,310.408784
3.932467	0.2041	691,400.872811
3.935868	0.2041	687,553.739813
3.939268	0.204	695,619.411906
3.942670	0.2041	674,607.359518
3.946072	0.2041	664,904.584288
3.949472	0.204	655,363.466705
3.952873	0.2041	651,329.515155
3.956275	0.2041	677,794.259899
3.959675	0.204	664,398.398779
3.963077	0.2041	631,976.336247
3.966478	0.2041	623,200.748503
3.969878	0.204	630,396.202721
3.973280	0.2041	663,813.696698
3.976682	0.2041	645,265.176634
3.980082	0.204	625,324.036468
3.983483	0.2041	651,164.094403
3.986885	0.2041	635,992.458822
3.990285	0.204	610,880.813401
3.993687	0.2041	604,317.473506
3.997088	0.2041	616,743.297358
4.000488	0.204	635,683.246162
4.003890	0.2041	634,990.635981
4.007292	0.2041	642,425.970265
4.010692	0.204	633,585.835435
4.014093	0.2041	641,130.217129
4.017495	0.2041	673,004.362090
4.020895	0.204	677,048.022721
4.024297	0.2041	680,434.325760
4.027698	0.2041	665,831.349705
4.031098	0.204	666,724.643288
4.034500	0.2041	641,812.207120
4.037902	0.2041	608,617.007214
4.041302	0.204	613,504.475399
4.044703	0.2041	651,693.532219
4.048105	0.2041	683,160.775074
4.051505	0.204	661,378.359992
4.054907	0.2041	634,448.889136
4.058308	0.2041	608,417.451739
4.061708	0.204	626,471.273574
4.065110	0.2041	671,530.480213
4.068512	0.2041	646,805.974380
4.071912	0.204	597,824.294556
4.075313	0.2041	594,135.702441
4.078715	0.2041	598,687.785472
4.082115	0.204	606,949.127702
4.085517	0.2041	649,727.146424
4.088918	0.2041	626,957.173919
4.092318	0.204	608,741.862220
4.095720	0.2041	641,262.386482
4.099122	0.2041	641,087.033913
4.102522	0.204	626,056.000977
4.105923	0.2041	599,680.329805
4.109325	0.2041	581,144.546509
4.112725	0.204	598,639.937262
4.116127	0.2041	634,860.336938
4.119528	0.2041	618,506.675255
4.122928	0.204	631,120.463810
4.126330	0.2041	640,862.176926
4.129732	0.2041	586,082.019680
4.133132	0.204	603,900.747417
4.136533	0.2041	597,173.874825
4.139935	0.2041	563,197.238804
4.143335	0.204	567,786.386616
4.146737	0.2041	563,243.163150
4.150138	0.2041	582,380.228305
4.153538	0.204	572,653.499025
4.156940	0.2041	526,239.795383
4.160342	0.2041	513,615.972626
4.163742	0.204	506,354.965635
4.167143	0.2041	523,004.158744
4.170545	0.2041	541,180.914443
4.173945	0.204	534,029.996673
4.177347	0.2041	527,687.576709
4.180748	0.2041	500,678.422870
4.184148	0.204	484,413.968605
4.187550	0.2041	523,226.810286
4.190952	0.2041	522,838.383829
4.194352	0.204	517,560.478335
4.197753	0.2041	530,771.030374
4.201155	0.2041	500,778.640502
4.204555	0.204	498,953.842116
4.207957	0.2041	502,395.755097
4.211358	0.2041	504,904.623767
4.214758	0.204	531,222.475950
4.218160	0.2041	531,203.870449
4.221562	0.2041	481,176.304450
4.224962	0.204	480,125.014205
4.228363	0.2041	525,135.155870
4.231765	0.2041	521,980.623101
4.235165	0.204	499,731.676592
4.238567	0.2041	511,601.787773
4.241968	0.2041	517,960.965611
4.245368	0.204	497,940.135146
4.248770	0.2041	488,836.463471
4.252172	0.2041	474,087.882643
4.255572	0.204	500,630.130742
4.258973	0.2041	513,355.561334
4.262375	0.2041	495,494.954911
4.265775	0.204	520,941.475839
4.269177	0.2041	512,093.621953
4.272578	0.2041	495,736.017127
4.275978	0.204	483,101.182095
4.279380	0.2041	474,954.941220
4.282782	0.2041	515,839.658653
4.286182	0.204	526,844.295212
4.289583	0.2041	518,543.575132
4.292985	0.2041	532,390.162605
4.296385	0.204	534,844.616740
4.299787	0.2041	514,690.941421
4.303188	0.2041	549,297.946354
4.306588	0.204	615,771.451800
4.309990	0.2041	626,271.948236
4.313392	0.2041	668,027.991445
4.316792	0.204	750,716.954271
4.320193	0.2041	829,480.825263
4.323595	0.2041	914,316.909841
4.326995	0.204	958,260.529058
4.330397	0.2041	1,012,702.935738
4.333798	0.2041	1,111,183.774461
4.337198	0.204	1,167,288.661697
4.340600	0.2041	1,208,319.296087
4.344002	0.2041	1,251,457.079587
4.347402	0.204	1,279,470.056514
4.350803	0.2041	1,283,342.429379
4.354205	0.2041	1,291,618.569012
4.357607	0.2041	1,331,451.505107
4.361007	0.204	1,283,586.634394
4.364408	0.2041	1,250,291.256374
4.367810	0.2041	1,256,139.546786
4.371210	0.204	1,234,528.155929
4.374612	0.2041	1,205,071.278897
4.378013	0.2041	1,170,981.141911
4.381413	0.204	1,182,950.629853
4.384815	0.2041	1,128,754.391623
4.388217	0.2041	1,028,538.751792
4.391617	0.204	1,017,256.029791
4.395018	0.2041	1,036,408.493686
4.398420	0.2041	950,780.917401
4.401820	0.204	911,333.533077
4.405222	0.2041	897,935.397300
4.408623	0.2041	862,268.707577
4.412023	0.204	905,908.824070
4.415425	0.2041	903,831.066540
4.418827	0.2041	899,994.620862
4.422227	0.204	921,447.861797
4.425628	0.2041	881,347.829189
4.429030	0.2041	881,065.209642
4.432430	0.204	871,647.876735
4.435832	0.2041	878,196.376840
4.439233	0.2041	910,339.303288
4.442633	0.204	908,438.888925
4.446035	0.2041	935,502.042685
4.449437	0.2041	931,168.726299
4.452837	0.204	890,573.130335
4.456238	0.2041	888,991.482921
4.459640	0.2041	949,590.438707
4.463040	0.204	961,332.292678
4.466442	0.2041	945,768.776814
4.469843	0.2041	985,181.720901
4.473243	0.204	966,583.778347
4.476645	0.2041	929,823.668620
4.480047	0.2041	961,597.815058
4.483447	0.204	998,180.263168
4.486848	0.2041	975,780.847998
4.490250	0.2041	944,659.443084
4.493650	0.204	962,974.498391
4.497052	0.2041	957,181.044624
4.500453	0.2041	937,139.956906
4.503853	0.204	967,209.421986
4.507255	0.2041	985,655.210863
4.510657	0.2041	992,367.639850
4.514057	0.204	1,030,354.698692
4.517458	0.2041	1,047,095.727009
4.520860	0.2041	1,000,037.244485
4.524260	0.204	1,001,359.390295
4.527662	0.2041	1,088,443.237158
4.531063	0.2041	1,121,153.407094
4.534463	0.204	1,095,975.908949
4.537865	0.2041	1,130,091.387046
4.541267	0.2041	1,171,773.229288
4.544667	0.204	1,200,038.545083
4.548068	0.2041	1,211,957.098592
4.551470	0.2041	1,238,888.501928
4.554870	0.204	1,274,241.839822
4.558272	0.2041	1,310,646.192252
4.561673	0.2041	1,384,180.813618
4.565073	0.204	1,343,290.168309
4.568475	0.2041	1,316,223.688918
4.571877	0.2041	1,406,994.173653
4.575277	0.204	1,412,260.252388
4.578678	0.2041	1,374,362.989570
4.582080	0.2041	1,385,540.593376
4.585480	0.204	1,404,439.524601
4.588882	0.2041	1,446,336.807612
4.592283	0.2041	1,435,841.022709
4.595683	0.204	1,364,785.293223
4.599085	0.2041	1,362,594.035092
4.602487	0.2041	1,334,420.724970
4.605887	0.204	1,282,991.182159
4.609288	0.2041	1,337,662.911488
4.612690	0.2041	1,346,757.882403
4.616090	0.204	1,287,736.185493
4.619492	0.2041	1,271,850.525284
4.622893	0.2041	1,249,156.708150
4.626293	0.204	1,283,720.109269
4.629695	0.2041	1,302,003.940658
4.633097	0.2041	1,257,672.505029
4.636497	0.204	1,240,647.720204
4.639898	0.2041	1,263,631.524125
4.643300	0.2041	1,319,901.678850
4.646700	0.204	1,360,697.366895
4.650102	0.2041	1,375,198.945228
4.653503	0.2041	1,371,338.189228
4.656903	0.204	1,422,397.852837
4.660305	0.2041	1,443,389.708877
4.663707	0.2041	1,454,977.078873
4.667107	0.204	1,564,324.141600
4.670508	0.2041	1,625,105.752982
4.673910	0.2041	1,628,227.461070
4.677310	0.204	1,712,340.154144
4.680712	0.2041	1,709,593.451915
4.684113	0.2041	1,664,213.033751
4.687513	0.204	1,725,174.524168
4.690915	0.2041	1,701,529.094754
4.694317	0.2041	1,639,002.593847
4.697717	0.204	1,634,988.384810
4.701118	0.2041	1,580,235.871360
4.704520	0.2041	1,534,806.523752
4.707920	0.204	1,564,178.983908
4.711322	0.2041	1,582,686.334105
4.714723	0.2041	1,551,850.196389
4.718123	0.204	1,479,951.225817
4.721525	0.2041	1,424,050.638414
4.724927	0.2041	1,406,164.290475
4.728327	0.204	1,413,137.023742
4.731728	0.2041	1,377,052.287250
4.735130	0.2041	1,324,283.113720
4.738530	0.204	1,317,697.456492
4.741932	0.2041	1,329,106.707578
4.745333	0.2041	1,329,448.490363
4.748733	0.204	1,305,635.272341
4.752135	0.2041	1,322,865.226941
4.755537	0.2041	1,347,229.031096
4.758937	0.204	1,383,930.568236
4.762338	0.2041	1,432,660.794996
4.765740	0.2041	1,460,068.925219
4.769140	0.204	1,489,189.694194
4.772542	0.2041	1,525,215.768630
4.775943	0.2041	1,596,610.143452
4.779343	0.204	1,647,922.228481
4.782745	0.2041	1,655,793.319834
4.786147	0.2041	1,664,860.756315
4.789547	0.204	1,682,573.830612
4.792948	0.2041	1,738,605.086417
4.796350	0.2041	1,778,587.258456
4.799750	0.204	1,802,413.468769
4.803152	0.2041	1,872,548.340828
4.806553	0.2041	1,899,649.466324
4.809953	0.204	1,938,721.038224
4.813355	0.2041	1,968,935.255904
4.816757	0.2041	1,895,150.934667
4.820157	0.204	1,786,957.083282
4.823558	0.2041	1,747,761.040098
4.826960	0.2041	1,766,353.710042
4.830360	0.204	1,667,396.376634
4.833762	0.2041	1,545,250.641570
4.837163	0.2041	1,470,370.539833
4.840563	0.204	1,467,716.015370
4.843965	0.2041	1,490,098.749459
4.847367	0.2041	1,451,178.000621
4.850767	0.204	1,411,142.685331
4.854168	0.2041	1,325,747.739910
4.857570	0.2041	1,248,270.903981
4.860970	0.204	1,232,995.751288
4.864372	0.2041	1,255,693.600040
4.867773	0.2041	1,281,134.924423
4.871173	0.204	1,280,644.629477
4.874575	0.2041	1,266,895.180408
4.877977	0.2041	1,252,851.489669
4.881377	0.204	1,321,352.272864
4.884778	0.2041	1,376,339.245690
4.888180	0.2041	1,332,422.007612
4.891580	0.204	1,349,386.679351
4.894982	0.2041	1,352,519.437487
4.898383	0.2041	1,303,897.393124
4.901783	0.204	1,323,632.993749
4.905185	0.2041	1,376,530.045333
4.908587	0.2041	1,353,518.601637
4.911987	0.204	1,310,290.035463
4.915388	0.2041	1,315,314.156152
4.918790	0.2041	1,303,990.823602
4.922190	0.204	1,312,604.237284
4.925592	0.2041	1,335,357.080079
4.928993	0.2041	1,326,275.780036
4.932393	0.204	1,293,041.994470
4.935795	0.2041	1,229,326.838359
4.939197	0.2041	1,216,208.271907
4.942597	0.204	1,226,995.012570
4.945998	0.2041	1,195,895.306374
4.949400	0.2041	1,205,986.582471
4.952800	0.204	1,202,830.260863
4.956202	0.2041	1,194,523.873117
4.959603	0.2041	1,206,372.842917
4.963003	0.204	1,175,589.170427
4.966405	0.2041	1,207,294.417114
4.969807	0.2041	1,248,818.044711
4.973207	0.204	1,246,286.832475
4.976608	0.2041	1,213,865.747679
4.980010	0.2041	1,181,691.970871
4.983410	0.204	1,184,891.176684
4.986812	0.2041	1,188,062.867491
4.990213	0.2041	1,215,089.702497
4.993613	0.204	1,272,610.277399
4.997015	0.2041	1,300,811.600526
5.000417	0.2041	1,287,843.223814
5.003817	0.204	1,394,045.251422
5.007218	0.2041	1,436,028.326464
5.010620	0.2041	1,419,481.132191
5.014022	0.2041	1,547,645.802362
5.017422	0.204	1,663,466.174000
5.020823	0.2041	1,660,538.390749
5.024225	0.2041	1,644,561.541719
5.027625	0.204	1,669,642.661484
5.031027	0.2041	1,665,909.459625
5.034428	0.2041	1,652,644.079806
5.037828	0.204	1,526,128.720106
5.041230	0.2041	1,442,229.428656
5.044632	0.2041	1,451,320.441623
5.048032	0.204	1,392,127.757558
5.051433	0.2041	1,329,361.971637
5.054835	0.2041	1,321,482.737578
5.058235	0.204	1,342,601.512716
5.061637	0.2041	1,293,624.638397
5.065038	0.2041	1,265,157.202813
5.068438	0.204	1,295,549.789384
5.071840	0.2041	1,299,310.927828
5.075242	0.2041	1,277,897.338975
5.078642	0.204	1,287,581.644299
5.082043	0.2041	1,273,038.775876
5.085445	0.2041	1,238,108.661158
5.088845	0.204	1,262,809.571399
5.092247	0.2041	1,270,986.605581
5.095648	0.2041	1,248,631.798863
5.099048	0.204	1,280,693.248300
5.102450	0.2041	1,345,896.928267
5.105852	0.2041	1,353,921.509471
5.109252	0.204	1,280,887.747417
5.112653	0.2041	1,235,204.032050
5.116055	0.2041	1,279,871.595115
5.119455	0.204	1,280,223.028016
5.122857	0.2041	1,251,717.558022
5.126258	0.2041	1,271,031.554281
5.129658	0.204	1,242,349.567697
5.133060	0.2041	1,221,166.507280
5.136462	0.2041	1,233,777.545475
5.139862	0.204	1,239,036.414555
5.143263	0.2041	1,256,153.536605
5.146665	0.2041	1,265,003.599430
5.150065	0.204	1,246,990.475717
5.153467	0.2041	1,223,372.811916
5.156868	0.2041	1,195,526.078849
5.160268	0.204	1,186,673.522191
5.163670	0.2041	1,188,487.090301
5.167072	0.2041	1,204,491.984073
5.170472	0.204	1,193,182.306261
5.173873	0.2041	1,150,570.359277
5.177275	0.2041	1,127,216.465016
5.180675	0.204	1,128,303.018569
5.184077	0.2041	1,152,768.169134
5.187478	0.2041	1,202,494.433705
5.190878	0.204	1,248,464.592203
5.194280	0.2041	1,232,315.468515
5.197682	0.2041	1,217,426.370334
5.201082	0.204	1,272,436.928074
5.204483	0.2041	1,377,539.626389
5.207885	0.2041	1,481,970.656387
5.211285	0.204	1,544,177.330799
5.214687	0.2041	1,614,608.273141
5.218088	0.2041	1,801,680.006280
5.221488	0.204	2,044,644.771631
5.224890	0.2041	2,456,784.219918
5.228292	0.2041	3,303,385.903847
5.231692	0.204	4,526,896.962363
5.235093	0.2041	6,277,414.059439
5.238495	0.2041	8,547,417.936132
5.241895	0.204	11,201,603.650483
5.245297	0.2041	13,590,868.332229
5.248698	0.2041	15,491,878.528173
5.252098	0.204	16,782,213.065029
5.255500	0.2041	16,789,331.406298
5.258902	0.2041	16,166,865.785111
5.262302	0.204	15,040,393.550380
5.265703	0.2041	13,428,663.313654
5.269105	0.2041	11,600,890.512034
5.272505	0.204	9,673,488.566419
5.275907	0.2041	8,121,507.504679
5.279308	0.2041	7,008,522.713812
5.282708	0.204	6,068,266.371128
5.286110	0.2041	5,206,137.751977
5.289512	0.2041	4,560,286.183836
5.292912	0.204	4,011,326.687792
5.296313	0.2041	3,611,260.659697
5.299715	0.2041	3,257,024.448492
5.303115	0.204	2,984,291.264345
5.306517	0.2041	2,810,714.211472
5.309918	0.2041	2,516,391.309964
5.313318	0.204	2,307,007.371016
5.316720	0.2041	2,102,059.093997
5.320122	0.2041	1,904,782.627279
5.323522	0.204	1,833,592.321948
5.326923	0.2041	1,709,387.498742
5.330325	0.2041	1,615,175.028734
5.333725	0.204	1,534,176.544090
5.337127	0.2041	1,405,740.142434
5.340528	0.2041	1,418,961.406272
5.343928	0.204	1,402,470.725023
5.347330	0.2041	1,348,272.269332
5.350732	0.2041	1,374,520.839066
5.354132	0.204	1,366,940.252869
5.357533	0.2041	1,391,823.078349
5.360935	0.2041	1,433,438.525194
5.364335	0.204	1,400,833.164955
5.367737	0.2041	1,361,626.100050
5.371138	0.2041	1,289,742.447286
5.374538	0.204	1,290,861.486705
5.377940	0.2041	1,401,632.598590
5.381342	0.2041	1,399,533.317050
5.384742	0.204	1,329,864.840282
5.388143	0.2041	1,352,023.978347
5.391545	0.2041	1,367,899.389609
5.394945	0.204	1,320,840.952096
5.398347	0.2041	1,288,074.859935
5.401748	0.2041	1,254,106.860451
5.405148	0.204	1,247,123.564287
5.408550	0.2041	1,260,546.592939
5.411952	0.2041	1,315,956.991918
5.415352	0.204	1,349,084.163872
5.418753	0.2041	1,310,113.242126
5.422155	0.2041	1,318,331.241311
5.425555	0.204	1,308,831.594098
5.428957	0.2041	1,291,068.997025
5.432358	0.2041	1,319,092.337628
5.435758	0.204	1,310,285.212600
5.439160	0.2041	1,277,593.387013
5.442562	0.2041	1,257,994.318119
5.445962	0.204	1,250,996.719410
5.449363	0.2041	1,248,025.937231
5.452765	0.2041	1,210,579.979644
5.456165	0.204	1,267,775.213059
5.459567	0.2041	1,300,372.220701
5.462968	0.2041	1,273,251.187108
5.466368	0.204	1,282,685.910068
5.469770	0.2041	1,259,066.372379
5.473172	0.2041	1,268,507.883291
5.476572	0.204	1,239,943.822372
5.479973	0.2041	1,181,324.196198
5.483375	0.2041	1,216,462.594364
5.486775	0.204	1,267,031.424270
5.490177	0.2041	1,233,638.027521
5.493578	0.2041	1,244,864.685099
5.496978	0.204	1,319,554.359943
5.500380	0.2041	1,299,258.973605
5.503782	0.2041	1,304,391.957803
5.507182	0.204	1,372,120.940175
5.510583	0.2041	1,382,609.296415
5.513985	0.2041	1,371,173.114680
5.517385	0.204	1,385,063.683812
5.520787	0.2041	1,459,255.469758
5.524188	0.2041	1,557,314.289894
5.527588	0.204	1,608,993.648322
5.530990	0.2041	1,719,756.852128
5.534392	0.2041	1,842,709.231543
5.537792	0.204	1,881,717.032475
5.541193	0.2041	1,930,450.431619
5.544595	0.2041	1,973,864.826210
5.547995	0.204	2,008,953.858809
5.551397	0.2041	2,008,397.340259
5.554798	0.2041	1,914,860.175584
5.558198	0.204	1,817,876.711719
5.561600	0.2041	1,754,869.941554
5.565002	0.2041	1,608,523.626968
5.568402	0.204	1,461,734.349429
5.571803	0.2041	1,404,779.363723
5.575205	0.2041	1,388,677.647739
5.578605	0.204	1,371,692.796956
5.582007	0.2041	1,323,230.954991
5.585408	0.2041	1,287,731.950756
5.588808	0.204	1,283,554.701640
5.592210	0.2041	1,258,303.699023
5.595612	0.2041	1,218,786.908981
5.599012	0.204	1,237,462.763245
5.602413	0.2041	1,242,278.047533
5.605815	0.2041	1,217,604.234702
