File Path	chrom:TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	2026_04_2_9717
Injection Number	20
Position	130
Comment	Betaforce 9075L -- 7 Tage
Processing Method	VDA T-Ä Auswertung Logemann
Instrument Method	SDM
Type	Unknown
Status	Finished
Injection Date	4/3/2026
Injection Time	10:16:03 AM
Injection Volume (µl)	20.00
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	3.000510
Time Max. (min)	59.999785
Data Points	16760
Detector	ISQ
Generating Data System	Chromeleon 7.2.9 Build 11323 (300176)
Exporting Data System	Chromeleon 7.2.9.0
Operator	Instrument Controller
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	413,974.755598
Signal Max.	6,996,324,128.399330
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406686

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
10.789062	0.2041	724,233.533217
10.792463	0.2041	744,419.553071
10.795863	0.204	731,068.862520
10.799265	0.2041	732,416.605127
10.802667	0.2041	729,234.853626
10.806067	0.204	702,208.906634
10.809468	0.2041	694,374.364905
10.812870	0.2041	664,681.865854
10.816270	0.204	682,051.752112
10.819672	0.2041	735,113.941773
10.823073	0.2041	706,965.766355
10.826473	0.204	651,074.584460
10.829875	0.2041	694,979.094644
10.833277	0.2041	704,573.218714
10.836677	0.204	665,149.059102
10.840078	0.2041	668,959.346943
10.843480	0.2041	653,297.381588
10.846880	0.204	667,015.167341
10.850282	0.2041	667,502.845560
10.853683	0.2041	687,908.886647
10.857083	0.204	725,805.641896
10.860485	0.2041	676,949.638687
10.863887	0.2041	662,491.655385
10.867287	0.204	663,507.590339
10.870688	0.2041	658,378.264920
10.874090	0.2041	671,916.245192
10.877490	0.204	638,347.856587
10.880892	0.2041	644,027.290060
10.884293	0.2041	663,549.116506
10.887693	0.204	643,362.391475
10.891095	0.2041	674,436.728134
10.894497	0.2041	690,163.067001
10.897897	0.204	636,197.499542
10.901298	0.2041	606,871.903414
10.904700	0.2041	627,555.202321
10.908100	0.204	638,049.128108
10.911502	0.2041	637,599.631967
10.914903	0.2041	667,948.927024
10.918303	0.204	660,909.279627
10.921705	0.2041	683,307.700227
10.925107	0.2041	739,245.189194
10.928507	0.204	663,453.819891
10.931908	0.2041	613,926.120747
10.935310	0.2041	651,839.084341
10.938710	0.204	655,353.467132
10.942112	0.2041	646,910.127158
10.945513	0.2041	656,537.343339
10.948913	0.204	659,369.917266
10.952315	0.2041	639,309.155430
10.955717	0.2041	641,795.136534
10.959117	0.204	631,194.625199
10.962518	0.2041	629,519.697303
10.965920	0.2041	622,659.131136
10.969320	0.204	605,055.902953
10.972722	0.2041	628,665.285198
10.976123	0.2041	646,780.144498
10.979523	0.204	614,545.744614
10.982925	0.2041	590,715.094648
10.986327	0.2041	622,046.018173
10.989727	0.204	659,468.704628
10.993128	0.2041	658,868.503811
10.996530	0.2041	624,011.333330
10.999930	0.204	617,429.854862
11.003332	0.2041	606,354.780962
11.006733	0.2041	595,203.528392
11.010133	0.204	632,589.135031
11.013535	0.2041	641,439.907456
11.016937	0.2041	637,731.338832
11.020337	0.204	639,566.006976
11.023738	0.2041	653,756.837308
11.027140	0.2041	676,926.924950
11.030540	0.204	624,264.973829
11.033942	0.2041	618,901.843381
11.037343	0.2041	680,378.217267
11.040743	0.204	655,916.555648
11.044145	0.2041	651,604.724192
11.047547	0.2041	707,860.443829
11.050947	0.204	721,149.239385
11.054348	0.2041	803,298.613786
11.057750	0.2041	929,312.223844
11.061150	0.204	1,099,762.874746
11.064552	0.2041	1,482,563.444333
11.067953	0.2041	2,068,412.127087
11.071353	0.204	2,999,005.340941
11.074755	0.2041	4,384,020.952567
11.078157	0.2041	6,119,843.636615
11.081557	0.204	8,584,923.941781
11.084958	0.2041	11,997,776.983972
11.088360	0.2041	16,066,973.681295
11.091760	0.204	20,730,936.903055
11.095162	0.2041	25,750,593.446127
11.098563	0.2041	30,681,732.143628
11.101963	0.204	35,686,902.693758
11.105365	0.2041	39,924,604.635396
11.108767	0.2041	43,548,963.894539
11.112168	0.2041	45,196,281.005135
11.115568	0.204	44,055,639.316272
11.118970	0.2041	43,455,080.266233
11.122372	0.2041	40,736,806.791318
11.125772	0.204	35,976,044.917480
11.129173	0.2041	32,087,099.467341
11.132575	0.2041	27,511,234.617737
11.135975	0.204	22,651,500.676080
11.139377	0.2041	18,213,516.523208
11.142778	0.2041	14,524,257.018637
11.146178	0.204	11,237,291.553155
11.149580	0.2041	8,474,713.131749
11.152982	0.2041	6,605,027.050189
11.156382	0.204	5,074,812.912831
11.159783	0.2041	3,876,498.887155
11.163185	0.2041	3,078,235.015268
11.166585	0.204	2,479,471.904911
11.169987	0.2041	2,034,463.905635
11.173388	0.2041	1,758,782.804220
11.176788	0.204	1,528,189.755635
11.180190	0.2041	1,380,504.908341
11.183592	0.2041	1,230,109.242980
11.186992	0.204	1,090,157.112176
11.190393	0.2041	1,014,927.156676
11.193795	0.2041	971,216.306866
11.197195	0.204	982,382.545100
11.200597	0.2041	963,497.870911
11.203998	0.2041	917,253.811300
11.207398	0.204	892,697.599588
11.210800	0.2041	915,333.547819
11.214202	0.2041	918,064.173507
11.217602	0.204	901,044.810945
11.221003	0.2041	947,497.360754
11.224405	0.2041	917,039.702383
11.227805	0.204	884,933.942706
11.231207	0.2041	940,558.932034
11.234608	0.2041	908,045.463326
11.238008	0.204	874,561.649859
11.241410	0.2041	950,998.554733
11.244812	0.2041	1,048,943.013808
11.248212	0.204	1,099,410.071014
11.251613	0.2041	1,182,654.201758
11.255015	0.2041	1,304,741.799015
11.258415	0.204	1,437,761.660155
11.261817	0.2041	1,628,290.058714
11.265218	0.2041	1,767,112.139740
11.268618	0.204	1,927,765.491686
11.272020	0.2041	2,174,034.016885
11.275422	0.2041	2,308,574.965429
11.278822	0.204	2,334,584.618199
11.282223	0.2041	2,405,189.147534
11.285625	0.2041	2,498,362.596171
11.289025	0.204	2,403,628.123496
11.292427	0.2041	2,202,802.274985
11.295828	0.2041	2,107,045.715918
11.299228	0.204	1,942,321.212620
11.302630	0.2041	1,688,074.868967
11.306032	0.2041	1,460,804.298762
11.309432	0.204	1,306,805.407961
11.312833	0.2041	1,224,567.189228
11.316235	0.2041	1,123,377.073231
11.319635	0.204	1,021,760.745869
11.323037	0.2041	900,392.740396
11.326438	0.2041	807,594.403093
11.329838	0.204	796,272.888300
11.333240	0.2041	781,592.411940
11.336642	0.2041	753,678.742627
11.340042	0.204	765,636.123942
11.343443	0.2041	749,938.566635
11.346845	0.2041	691,225.914199
11.350245	0.204	681,164.172969
11.353647	0.2041	675,406.614830
11.357048	0.2041	666,483.487290
11.360448	0.204	678,315.757660
11.363850	0.2041	689,509.487545
11.367252	0.2041	677,263.915384
11.370652	0.204	665,016.704211
11.374053	0.2041	695,130.088441
11.377455	0.2041	727,288.635927
11.380855	0.204	704,548.873798
11.384257	0.2041	664,394.110287
11.387658	0.2041	663,350.377547
11.391058	0.204	668,559.896102
11.394460	0.2041	678,905.148810
11.397862	0.2041	692,253.223316
11.401262	0.204	689,257.446768
11.404663	0.2041	714,573.087816
11.408065	0.2041	747,217.367160
11.411465	0.204	728,580.786500
11.414867	0.2041	734,861.619446
11.418268	0.2041	741,194.401492
11.421668	0.204	812,452.571933
11.425070	0.2041	945,415.287994
11.428472	0.2041	999,516.350771
11.431872	0.204	1,100,236.621935
11.435273	0.2041	1,230,583.463048
11.438675	0.2041	1,346,062.541919
11.442075	0.204	1,503,775.938325
11.445477	0.2041	1,581,887.246028
11.448878	0.2041	1,677,252.287665
11.452278	0.204	1,770,010.229005
11.455680	0.2041	1,730,918.773633
11.459082	0.2041	1,676,718.828809
11.462482	0.204	1,634,295.490367
11.465883	0.2041	1,542,971.186009
11.469285	0.2041	1,419,059.618561
11.472685	0.204	1,304,103.648093
11.476087	0.2041	1,157,062.950408
11.479488	0.2041	1,017,102.258372
11.482888	0.204	982,020.664788
11.486290	0.2041	867,448.306268
11.489692	0.2041	779,103.956891
11.493092	0.204	774,686.506255
11.496493	0.2041	724,715.326177
11.499895	0.2041	692,221.147208
11.503295	0.204	658,459.824822
11.506697	0.2041	658,821.198101
11.510098	0.2041	678,456.056481
11.513498	0.204	695,950.584264
11.516900	0.2041	682,674.768476
11.520302	0.2041	671,915.533400
11.523702	0.204	702,182.370185
11.527103	0.2041	669,696.657217
11.530505	0.2041	609,802.301911
11.533905	0.204	615,789.219768
11.537307	0.2041	638,824.225406
11.540708	0.2041	633,851.326664
11.544108	0.204	627,934.859641
11.547510	0.2041	621,681.627895
11.550912	0.2041	630,642.709744
11.554312	0.204	636,390.679146
11.557713	0.2041	596,778.550636
11.561115	0.2041	576,658.316874
11.564515	0.204	599,588.773062
11.567917	0.2041	618,141.371090
11.571318	0.2041	602,491.968418
11.574718	0.204	590,898.762942
11.578120	0.2041	614,541.810540
11.581522	0.2041	609,684.789369
11.584923	0.2041	629,480.193602
11.588323	0.204	647,714.798308
11.591725	0.2041	615,857.576791
11.595127	0.2041	625,890.750221
11.598527	0.204	608,092.523599
11.601928	0.2041	577,661.882890
11.605330	0.2041	608,019.674930
11.608730	0.204	608,994.691367
11.612132	0.2041	603,054.377447
11.615533	0.2041	603,745.228985
11.618933	0.204	583,224.491096
11.622335	0.2041	622,468.477966
11.625737	0.2041	629,446.825551
11.629137	0.204	599,461.982406
11.632538	0.2041	641,107.262686
11.635940	0.2041	654,290.474675
11.639340	0.204	626,698.989837
11.642742	0.2041	641,160.556959
11.646143	0.2041	659,101.614808
11.649543	0.204	674,082.146507
11.652945	0.2041	674,102.864993
11.656347	0.2041	668,333.000723
11.659747	0.204	720,482.675942
11.663148	0.2041	726,579.762627
11.666550	0.2041	710,671.251242
11.669950	0.204	731,044.042314
11.673352	0.2041	720,514.846540
11.676753	0.2041	713,754.310397
11.680153	0.204	739,294.747600
11.683555	0.2041	746,564.957400
11.686957	0.2041	738,066.698829
11.690357	0.204	765,032.476952
11.693758	0.2041	791,161.940182
11.697160	0.2041	762,175.702616
11.700560	0.204	745,516.585023
11.703962	0.2041	782,253.658892
11.707363	0.2041	757,928.604062
11.710763	0.204	697,244.139166
11.714165	0.2041	685,879.579064
11.717567	0.2041	709,679.562431
11.720967	0.204	734,199.295154
11.724368	0.2041	705,146.298667
11.727770	0.2041	698,520.459949
11.731170	0.204	729,833.476154
11.734572	0.2041	705,161.945718
11.737973	0.2041	677,474.498820
11.741373	0.204	699,967.516120
11.744775	0.2041	684,644.468085
11.748177	0.2041	663,736.349244
11.751577	0.204	661,080.382874
11.754978	0.2041	647,714.348239
11.758380	0.2041	648,334.590459
11.761780	0.204	659,835.109744
11.765182	0.2041	666,277.671621
11.768583	0.2041	678,751.936041
11.771983	0.204	689,048.758960
11.775385	0.2041	670,261.140915
11.778787	0.2041	668,372.273642
11.782187	0.204	688,235.812340
11.785588	0.2041	663,539.236260
11.788990	0.2041	657,154.343206
11.792390	0.204	670,952.833253
11.795792	0.2041	665,859.888637
11.799193	0.2041	675,859.173877
11.802593	0.204	689,805.628156
11.805995	0.2041	693,149.173014
11.809397	0.2041	678,552.758319
11.812797	0.204	677,540.285785
11.816198	0.2041	675,275.049538
11.819600	0.2041	649,487.242742
11.823000	0.204	631,160.064617
11.826402	0.2041	637,365.338125
11.829803	0.2041	675,415.274845
11.833203	0.204	680,101.239372
11.836605	0.2041	663,123.655588
11.840007	0.2041	680,511.014515
11.843407	0.204	667,979.661411
11.846808	0.2041	661,931.537711
11.850210	0.2041	677,093.586172
11.853610	0.204	703,743.514560
11.857012	0.2041	708,253.027306
11.860413	0.2041	649,125.465335
11.863813	0.204	638,459.796862
11.867215	0.2041	678,481.251538
11.870617	0.2041	661,160.894826
11.874017	0.204	629,814.163352
11.877418	0.2041	628,575.312196
11.880820	0.2041	669,253.320226
11.884220	0.204	713,481.205522
11.887622	0.2041	717,207.786412
11.891023	0.2041	753,846.923107
11.894423	0.204	819,829.822099
11.897825	0.2041	854,723.139032
11.901227	0.2041	941,327.866359
11.904627	0.204	1,081,811.534978
11.908028	0.2041	1,240,160.774086
11.911430	0.2041	1,491,867.428537
11.914830	0.204	1,726,068.788436
11.918232	0.2041	1,950,715.746578
11.921633	0.2041	2,149,350.033763
11.925033	0.204	2,230,337.925756
11.928435	0.2041	2,316,690.716798
11.931837	0.2041	2,372,931.965782
11.935237	0.204	2,370,442.420919
11.938638	0.2041	2,367,627.381230
11.942040	0.2041	2,358,885.062966
11.945440	0.204	2,284,124.203887
11.948842	0.2041	2,234,338.128864
11.952243	0.2041	2,361,510.265006
11.955643	0.204	2,556,342.620622
11.959045	0.2041	2,807,668.439975
11.962447	0.2041	3,150,859.081847
11.965847	0.204	3,539,618.222950
11.969248	0.2041	4,010,751.786223
11.972650	0.2041	4,346,519.449318
11.976050	0.204	4,579,843.033499
11.979452	0.2041	4,632,780.663414
11.982853	0.2041	4,541,960.722169
11.986253	0.204	4,545,435.293226
11.989655	0.2041	4,167,088.441537
11.993057	0.2041	3,594,367.357615
11.996457	0.204	3,110,270.747407
11.999858	0.2041	2,580,009.587344
12.003260	0.2041	2,165,417.227755
12.006660	0.204	1,851,333.514267
12.010062	0.2041	1,569,660.324397
12.013463	0.2041	1,380,252.913838
12.016863	0.204	1,178,218.684837
12.020265	0.2041	981,856.222538
12.023667	0.2041	904,956.600016
12.027067	0.204	835,850.491479
12.030468	0.2041	781,463.223252
12.033870	0.2041	754,602.816599
12.037270	0.204	747,349.070884
12.040672	0.2041	740,547.201503
12.044073	0.2041	692,780.482889
12.047473	0.204	659,769.728686
12.050875	0.2041	674,744.640628
12.054277	0.2041	713,029.204782
12.057677	0.204	709,708.632679
12.061078	0.2041	694,552.967063
12.064480	0.2041	695,305.156321
12.067880	0.204	686,177.380246
12.071282	0.2041	721,344.127495
12.074683	0.2041	730,832.391445
12.078083	0.204	687,366.564824
12.081485	0.2041	655,004.759057
12.084887	0.2041	676,676.271031
12.088287	0.204	699,014.248739
12.091688	0.2041	687,727.915268
12.095090	0.2041	668,852.182384
12.098490	0.204	649,155.319206
12.101892	0.2041	663,682.170251
12.105293	0.2041	713,506.478121
12.108693	0.204	756,260.980203
12.112095	0.2041	801,399.358198
12.115497	0.2041	826,859.561572
12.118897	0.204	837,257.698974
12.122298	0.2041	894,737.282907
12.125700	0.2041	926,890.471792
12.129100	0.204	941,678.649156
12.132502	0.2041	982,271.563080
12.135903	0.2041	979,198.158927
12.139303	0.204	920,157.689038
12.142705	0.2041	842,831.910680
12.146107	0.2041	830,078.241530
12.149508	0.2041	825,916.465588
12.152908	0.204	758,140.090743
12.156310	0.2041	751,995.449040
12.159712	0.2041	755,584.725598
12.163112	0.204	739,012.074923
12.166513	0.2041	726,009.454238
12.169915	0.2041	687,204.734103
12.173315	0.204	707,500.060960
12.176717	0.2041	758,123.578828
12.180118	0.2041	739,821.304776
12.183518	0.204	701,624.445647
12.186920	0.2041	686,875.548989
12.190322	0.2041	689,958.829809
12.193722	0.204	690,262.389600
12.197123	0.2041	678,039.362106
12.200525	0.2041	659,566.745967
12.203925	0.204	686,025.280469
12.207327	0.2041	684,992.553967
12.210728	0.2041	659,785.936805
12.214128	0.204	694,533.026309
12.217530	0.2041	697,174.847593
12.220932	0.2041	677,818.810920
12.224332	0.204	697,748.005293
12.227733	0.2041	740,595.353477
12.231135	0.2041	764,112.288167
12.234535	0.204	757,275.119939
12.237937	0.2041	783,179.195123
12.241338	0.2041	827,628.020071
12.244738	0.204	786,484.938097
12.248140	0.2041	765,114.120280
12.251542	0.2041	851,095.764473
12.254942	0.204	847,459.957984
12.258343	0.2041	792,926.655469
12.261745	0.2041	808,042.020894
12.265145	0.204	852,665.025492
12.268547	0.2041	897,114.451053
12.271948	0.2041	909,247.441030
12.275348	0.204	941,622.920186
12.278750	0.2041	985,163.870780
12.282152	0.2041	1,039,491.763439
12.285552	0.204	1,197,443.932480
12.288953	0.2041	1,427,883.622980
12.292355	0.2041	1,633,410.491231
12.295755	0.204	1,826,576.482791
12.299157	0.2041	2,139,872.918033
12.302558	0.2041	2,459,526.694110
12.305958	0.204	2,743,134.635941
12.309360	0.2041	3,025,367.539788
12.312762	0.2041	3,134,301.130928
12.316162	0.204	3,168,903.494347
12.319563	0.2041	3,183,692.242142
12.322965	0.2041	3,062,188.428005
12.326365	0.204	2,890,698.571016
12.329767	0.2041	2,688,260.934445
12.333168	0.2041	2,400,211.651501
12.336568	0.204	2,075,143.328614
12.339970	0.2041	1,811,483.993986
12.343372	0.2041	1,599,860.875243
12.346772	0.204	1,392,146.673165
12.350173	0.2041	1,194,185.655037
12.353575	0.2041	1,052,394.429923
12.356975	0.204	981,978.707599
12.360377	0.2041	882,427.521398
12.363778	0.2041	814,560.044734
12.367178	0.204	791,059.979941
12.370580	0.2041	733,099.544060
12.373982	0.2041	693,470.952189
12.377382	0.204	686,246.190513
12.380783	0.2041	660,599.834206
12.384185	0.2041	639,931.712922
12.387585	0.204	633,379.610673
12.390987	0.2041	639,958.545591
12.394388	0.2041	642,406.467804
12.397788	0.204	636,730.558138
12.401190	0.2041	647,106.743656
12.404592	0.2041	630,691.542010
12.407992	0.204	621,859.537532
12.411393	0.2041	651,348.781273
12.414795	0.2041	661,358.869841
12.418195	0.204	648,544.448662
12.421597	0.2041	632,338.888584
12.424998	0.2041	604,360.953570
12.428398	0.204	621,307.726337
12.431800	0.2041	637,828.104676
12.435202	0.2041	617,037.031889
12.438602	0.204	633,625.571203
12.442003	0.2041	649,256.517792
12.445405	0.2041	653,650.881473
12.448805	0.204	633,012.295356
12.452207	0.2041	612,496.235493
12.455608	0.2041	632,150.095059
12.459008	0.204	639,807.787033
12.462410	0.2041	647,342.203012
12.465812	0.2041	665,309.931320
12.469212	0.204	657,036.429521
12.472613	0.2041	633,736.382585
12.476015	0.2041	628,707.815196
12.479415	0.204	620,397.869065
12.482817	0.2041	635,455.540353
12.486218	0.2041	645,148.079985
12.489618	0.204	626,266.056414
12.493020	0.2041	649,534.279238
12.496422	0.2041	702,765.017717
12.499822	0.204	700,483.156340
12.503223	0.2041	645,522.049758
12.506625	0.2041	639,767.766950
12.510025	0.204	680,248.030984
12.513427	0.2041	699,488.836222
12.516828	0.2041	681,442.044726
12.520228	0.204	668,410.961974
12.523630	0.2041	666,076.802869
12.527032	0.2041	658,996.103723
12.530432	0.204	658,015.614133
12.533833	0.2041	639,910.694657
12.537235	0.2041	667,212.571751
12.540635	0.204	678,961.382856
12.544037	0.2041	642,224.587927
12.547438	0.2041	685,153.480326
12.550838	0.204	667,209.498322
12.554240	0.2041	602,203.665601
12.557642	0.2041	616,408.092520
12.561042	0.204	627,515.488766
12.564443	0.2041	599,776.483728
12.567845	0.2041	581,894.207472
12.571245	0.204	599,352.857150
12.574647	0.2041	580,014.449642
12.578048	0.2041	584,172.189852
12.581448	0.204	624,563.057823
12.584850	0.2041	609,539.641132
12.588252	0.2041	592,218.392877
12.591652	0.204	584,555.933287
12.595053	0.2041	594,458.496940
12.598455	0.2041	638,221.381751
12.601855	0.204	656,872.297476
12.605257	0.2041	712,367.211109
12.608658	0.2041	770,357.221337
12.612058	0.204	810,645.978145
12.615460	0.2041	916,048.161657
12.618862	0.2041	1,011,651.336556
12.622262	0.204	1,129,611.009121
12.625663	0.2041	1,313,236.128523
12.629065	0.2041	1,527,530.182445
12.632465	0.204	1,699,102.951479
12.635867	0.2041	1,783,437.753308
12.639268	0.2041	1,899,289.736315
12.642668	0.204	2,047,949.042853
12.646070	0.2041	2,029,996.511137
12.649472	0.2041	1,936,355.194304
12.652872	0.204	1,936,541.662502
12.656273	0.2041	1,843,787.295826
12.659675	0.2041	1,620,512.497496
12.663075	0.204	1,506,010.264918
12.666477	0.2041	1,408,245.566985
12.669878	0.2041	1,240,645.858416
12.673278	0.204	1,121,318.892055
12.676680	0.2041	1,053,179.112486
12.680082	0.2041	969,956.767748
12.683482	0.204	903,643.345228
12.686883	0.2041	906,117.094339
12.690285	0.2041	864,407.482561
12.693685	0.204	793,814.979792
12.697087	0.2041	831,687.381115
12.700488	0.2041	834,943.870224
12.703890	0.2041	799,565.441347
12.707290	0.204	828,509.022969
12.710692	0.2041	790,033.417697
12.714093	0.2041	777,431.512384
12.717493	0.204	796,406.345414
12.720895	0.2041	723,343.583754
12.724297	0.2041	729,843.514492
12.727697	0.204	759,425.979479
12.731098	0.2041	774,345.618484
12.734500	0.2041	825,890.270165
12.737900	0.204	772,802.607588
12.741302	0.2041	733,547.709376
12.744703	0.2041	750,178.336247
12.748103	0.204	753,608.342551
12.751505	0.2041	788,062.791796
12.754907	0.2041	766,947.376424
12.758307	0.204	731,935.715732
12.761708	0.2041	721,690.864438
12.765110	0.2041	694,021.135180
12.768510	0.204	683,564.755320
12.771912	0.2041	671,662.721246
12.775313	0.2041	646,906.057125
12.778713	0.204	637,594.686426
12.782115	0.2041	648,895.860371
12.785517	0.2041	639,385.609394
12.788917	0.204	639,445.183871
12.792318	0.2041	674,452.214466
12.795720	0.2041	661,237.670841
12.799120	0.204	624,562.166369
12.802522	0.2041	619,244.527533
12.805923	0.2041	632,503.388832
12.809323	0.204	622,662.434143
12.812725	0.2041	611,945.380799
12.816127	0.2041	622,924.226428
12.819527	0.204	594,260.674478
12.822928	0.2041	581,238.384297
12.826330	0.2041	624,778.983896
12.829730	0.204	629,040.983728
12.833132	0.2041	595,994.239248
12.836533	0.2041	579,835.053428
12.839933	0.204	573,027.862434
12.843335	0.2041	594,945.695167
12.846737	0.2041	620,998.967411
12.850137	0.204	641,114.424730
12.853538	0.2041	642,328.285624
12.856940	0.2041	643,786.126331
12.860340	0.204	673,263.006977
12.863742	0.2041	708,129.934238
12.867143	0.2041	742,702.137128
12.870543	0.204	750,215.950381
12.873945	0.2041	772,758.256517
12.877347	0.2041	769,274.727336
12.880747	0.204	773,127.250093
12.884148	0.2041	800,507.210122
12.887550	0.2041	781,299.703132
12.890950	0.204	783,463.529335
12.894352	0.2041	767,615.918039
12.897753	0.2041	725,697.563528
12.901153	0.204	715,961.381740
12.904555	0.2041	726,447.483488
12.907957	0.2041	742,647.470120
12.911357	0.204	738,109.288809
12.914758	0.2041	733,205.130380
12.918160	0.2041	740,932.475070
12.921560	0.204	725,882.834186
12.924962	0.2041	705,052.778549
12.928363	0.2041	697,473.283237
12.931763	0.204	719,926.160723
12.935165	0.2041	709,459.948883
12.938567	0.2041	659,247.345717
12.941967	0.204	672,600.465523
12.945368	0.2041	682,818.977190
12.948770	0.2041	681,919.323169
12.952170	0.204	693,704.360666
12.955572	0.2041	704,024.296497
12.958973	0.2041	730,805.060614
12.962373	0.204	745,199.071131
12.965775	0.2041	735,273.178918
12.969177	0.2041	772,621.710413
12.972577	0.204	828,029.273615
12.975978	0.2041	868,379.760352
12.979380	0.2041	926,363.804446
12.982780	0.204	1,000,288.716486
12.986182	0.2041	1,091,623.311899
12.989583	0.2041	1,165,128.401851
12.992983	0.204	1,246,720.588371
12.996385	0.2041	1,263,236.148960
12.999787	0.2041	1,242,043.684070
13.003187	0.204	1,205,003.023361
13.006588	0.2041	1,156,510.013151
13.009990	0.2041	1,128,989.002751
13.013390	0.204	1,099,168.410463
13.016792	0.2041	1,062,013.146463
13.020193	0.2041	974,882.625830
13.023593	0.204	860,127.517663
13.026995	0.2041	800,650.262380
13.030397	0.2041	796,540.169516
13.033797	0.204	770,301.309197
13.037198	0.2041	723,235.017057
13.040600	0.2041	672,033.182142
13.044000	0.204	644,457.411059
13.047402	0.2041	622,085.519147
13.050803	0.2041	583,087.838218
13.054203	0.204	588,765.765332
13.057605	0.2041	610,508.657005
13.061007	0.2041	616,858.517402
13.064407	0.204	594,482.234834
13.067808	0.2041	596,167.063615
13.071210	0.2041	617,951.646482
13.074610	0.204	593,798.104850
13.078012	0.2041	588,663.018409
13.081413	0.2041	585,022.079440
13.084813	0.204	583,615.455838
13.088215	0.2041	595,202.938321
13.091617	0.2041	582,592.153053
13.095017	0.204	593,452.743624
13.098418	0.2041	616,054.006967
13.101820	0.2041	597,709.846713
13.105220	0.204	569,543.348190
13.108622	0.2041	571,729.990710
13.112023	0.2041	586,689.372249
13.115423	0.204	594,962.258757
13.118825	0.2041	592,757.614706
13.122227	0.2041	583,832.607512
13.125627	0.204	567,265.384841
13.129028	0.2041	557,887.874474
13.132430	0.2041	606,951.500193
13.135830	0.204	685,717.070751
13.139232	0.2041	732,076.381561
13.142633	0.2041	815,661.369987
13.146033	0.204	950,869.579475
13.149435	0.2041	1,053,273.009169
13.152837	0.2041	1,222,686.205624
13.156237	0.204	1,500,678.656776
13.159638	0.2041	1,721,798.082138
13.163040	0.2041	1,838,440.367889
13.166440	0.204	1,934,645.391934
13.169842	0.2041	2,045,956.099587
13.173243	0.2041	2,072,877.985630
13.176643	0.204	2,057,005.256603
13.180045	0.2041	2,038,912.562972
13.183447	0.2041	1,958,615.962336
13.186847	0.204	1,863,328.938758
13.190248	0.2041	1,708,910.425816
13.193650	0.2041	1,526,541.254688
13.197050	0.204	1,456,753.071354
13.200452	0.2041	1,584,982.145732
13.203853	0.2041	1,849,128.563819
13.207253	0.204	2,183,080.971541
13.210655	0.2041	2,612,742.029828
13.214057	0.2041	3,276,643.793044
13.217457	0.204	4,063,040.559252
13.220858	0.2041	4,794,151.879822
13.224260	0.2041	5,661,382.824055
13.227660	0.204	6,539,636.896460
13.231062	0.2041	7,127,243.234818
13.234463	0.2041	7,402,429.583902
13.237863	0.204	7,452,035.674535
13.241265	0.2041	7,260,072.121516
13.244667	0.2041	6,764,662.882380
13.248067	0.204	6,195,787.345700
13.251468	0.2041	5,610,885.367386
13.254870	0.2041	4,709,608.345834
13.258270	0.204	3,866,128.351579
13.261672	0.2041	3,302,474.719537
13.265073	0.2041	2,597,301.988663
13.268473	0.204	2,033,561.674102
13.271875	0.2041	1,698,099.435509
13.275277	0.2041	1,365,014.769606
13.278677	0.204	1,170,869.054861
13.282078	0.2041	1,028,565.841481
13.285480	0.2041	917,336.133590
13.288880	0.204	839,661.262792
13.292282	0.2041	789,077.282843
13.295683	0.2041	757,382.436894
13.299083	0.204	712,149.724019
13.302485	0.2041	712,515.907771
13.305887	0.2041	686,501.654787
13.309287	0.204	671,639.578892
13.312688	0.2041	658,981.967809
13.316090	0.2041	663,655.317298
13.319490	0.204	691,377.590978
13.322892	0.2041	651,825.060110
13.326293	0.2041	628,987.984574
13.329693	0.204	636,599.808399
13.333095	0.2041	624,869.311322
13.336497	0.2041	616,407.386422
13.339898	0.2041	614,568.095725
13.343298	0.204	576,636.632586
13.346700	0.2041	579,895.635416
13.350102	0.2041	634,980.241147
13.353502	0.204	666,427.725681
13.356903	0.2041	668,025.237217
13.360305	0.2041	632,721.455674
13.363705	0.204	589,452.167308
13.367107	0.2041	561,342.230049
13.370508	0.2041	567,823.434491
13.373908	0.204	586,450.142809
13.377310	0.2041	602,591.315112
13.380712	0.2041	634,610.034139
13.384112	0.204	611,024.946392
13.387513	0.2041	588,219.758271
13.390915	0.2041	579,121.152559
13.394315	0.204	608,219.277523
13.397717	0.2041	643,353.949068
13.401118	0.2041	572,217.820971
13.404518	0.204	595,297.165836
13.407920	0.2041	675,980.982539
13.411322	0.2041	664,244.572270
13.414722	0.204	641,863.177319
13.418123	0.2041	647,321.452328
13.421525	0.2041	684,306.050803
13.424925	0.204	683,224.070469
13.428327	0.2041	658,189.700276
13.431728	0.2041	647,603.653046
13.435128	0.204	642,101.531011
13.438530	0.2041	622,699.407199
13.441932	0.2041	609,502.180195
13.445332	0.204	636,928.746608
13.448733	0.2041	633,732.593940
13.452135	0.2041	609,262.717640
