File Path	chrom:TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	2026_04_17_1104
Injection Number	47
Position	157
Comment	Lord 8525 -- 28 Tage
Processing Method	VDA T-Ä Auswertung Logemann
Instrument Method	SDM
Type	Unknown
Status	Finished
Injection Date	4/18/2026
Injection Time	6:54:54 AM
Injection Volume (µl)	20.00
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	3.000687
Time Max. (min)	59.999998
Data Points	16760
Detector	ISQ
Generating Data System	Chromeleon 7.2.9 Build 11323 (300176)
Exporting Data System	Chromeleon 7.2.9.0
Operator	Instrument Controller
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	1,938,960.296366
Signal Max.	12,298,880,864.641700
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406699

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
14.224372	0.2041	16,456,581.057671
14.227773	0.2041	16,375,971.885554
14.231173	0.204	16,568,666.517420
14.234575	0.2041	16,798,544.890383
14.237977	0.2041	16,826,613.440718
14.241377	0.204	16,503,184.567360
14.244778	0.2041	16,213,456.164547
14.248180	0.2041	16,059,759.597325
14.251580	0.204	16,225,624.333026
14.254982	0.2041	16,200,488.513262
14.258383	0.2041	15,988,165.507719
14.261783	0.204	16,125,060.035791
14.265185	0.2041	16,050,304.252490
14.268587	0.2041	16,126,817.467283
14.271987	0.204	16,565,043.966986
14.275388	0.2041	16,649,421.790782
14.278790	0.2041	16,774,069.608407
14.282190	0.204	17,003,336.166995
14.285592	0.2041	17,240,901.938300
14.288993	0.2041	18,041,941.338300
14.292393	0.204	18,739,726.196965
14.295795	0.2041	19,274,056.803630
14.299197	0.2041	20,100,700.458069
14.302597	0.204	20,700,221.115032
14.305998	0.2041	21,630,560.070283
14.309400	0.2041	22,593,614.076528
14.312800	0.204	22,945,844.903149
14.316202	0.2041	23,150,225.927192
14.319603	0.2041	23,095,221.678221
14.323003	0.204	23,066,341.068363
14.326405	0.2041	22,868,701.055183
14.329807	0.2041	22,189,569.547998
14.333207	0.204	21,402,799.832526
14.336608	0.2041	20,397,999.727278
14.340010	0.2041	19,376,002.887633
14.343410	0.204	18,831,613.693280
14.346812	0.2041	18,020,378.320705
14.350213	0.2041	17,051,662.321282
14.353613	0.204	16,717,401.357303
14.357015	0.2041	16,226,507.286816
14.360417	0.2041	15,637,187.015751
14.363817	0.204	15,469,461.352621
14.367218	0.2041	15,223,212.888846
14.370620	0.2041	14,717,639.174984
14.374020	0.204	14,464,614.253460
14.377422	0.2041	14,394,502.111253
14.380823	0.2041	14,044,434.033170
14.384225	0.2041	13,757,789.134069
14.387625	0.204	13,863,489.598801
14.391027	0.2041	13,879,604.678624
14.394428	0.2041	13,914,817.780162
14.397828	0.204	13,862,426.251058
14.401230	0.2041	13,573,812.556149
14.404632	0.2041	13,564,970.403864
14.408032	0.204	13,709,362.178621
14.411433	0.2041	13,573,185.643143
14.414835	0.2041	13,368,338.527838
14.418235	0.204	13,266,919.323394
14.421637	0.2041	13,187,372.956637
14.425038	0.2041	13,367,174.304927
14.428438	0.204	13,329,381.940352
14.431840	0.2041	13,120,206.771317
14.435242	0.2041	13,256,622.031099
14.438642	0.204	13,264,005.401725
14.442043	0.2041	13,287,357.825913
14.445445	0.2041	13,421,220.879720
14.448845	0.204	13,119,694.434588
14.452247	0.2041	12,989,292.774336
14.455648	0.2041	13,138,523.505463
14.459048	0.204	13,072,111.511410
14.462450	0.2041	12,917,553.753215
14.465852	0.2041	12,833,690.299432
14.469252	0.204	12,838,647.166560
14.472653	0.2041	12,944,021.057969
14.476055	0.2041	12,799,722.433516
14.479455	0.204	12,474,668.679692
14.482857	0.2041	12,533,921.710354
14.486258	0.2041	12,726,366.260262
14.489658	0.204	12,793,282.748067
14.493060	0.2041	12,605,553.810368
14.496462	0.2041	12,531,522.841228
14.499862	0.204	12,763,541.812338
14.503263	0.2041	12,790,831.861069
14.506665	0.2041	12,696,175.050127
14.510065	0.204	12,804,264.922512
14.513467	0.2041	12,805,219.777332
14.516868	0.2041	12,691,196.368909
14.520268	0.204	12,886,476.452608
14.523670	0.2041	12,872,377.747125
14.527072	0.2041	12,487,924.594646
14.530472	0.204	12,641,376.578259
14.533873	0.2041	12,927,021.333954
14.537275	0.2041	12,880,763.179122
14.540675	0.204	12,889,312.110195
14.544077	0.2041	12,580,818.675308
14.547478	0.2041	12,309,477.691148
14.550878	0.204	12,415,041.382176
14.554280	0.2041	12,340,417.090380
14.557682	0.2041	12,110,976.000006
14.561082	0.204	12,110,803.821041
14.564483	0.2041	12,216,658.467886
14.567885	0.2041	12,224,772.239842
14.571285	0.204	11,914,872.218140
14.574687	0.2041	11,635,365.336715
14.578088	0.2041	11,696,308.743609
14.581488	0.204	11,572,918.480281
14.584890	0.2041	11,552,289.503073
14.588292	0.2041	11,722,856.034935
14.591692	0.204	11,781,229.211312
14.595093	0.2041	11,821,348.553569
14.598495	0.2041	11,590,146.543133
14.601895	0.204	11,298,628.898923
14.605297	0.2041	11,347,480.053071
14.608698	0.2041	11,372,192.686358
14.612098	0.204	11,358,696.479993
14.615500	0.2041	11,507,128.505679
14.618902	0.2041	11,367,074.153504
14.622302	0.204	11,155,059.340230
14.625703	0.2041	11,189,301.674206
14.629105	0.2041	11,339,553.159929
14.632505	0.204	11,339,275.932739
14.635907	0.2041	11,205,742.500748
14.639308	0.2041	11,485,926.014988
14.642708	0.204	11,814,194.113810
14.646110	0.2041	12,049,698.703912
14.649512	0.2041	12,315,954.307935
14.652912	0.204	12,715,140.345340
14.656313	0.2041	13,625,513.987038
14.659715	0.2041	14,639,448.604084
14.663115	0.204	16,018,431.813559
14.666517	0.2041	18,081,968.930227
14.669918	0.2041	20,630,787.434545
14.673318	0.204	23,444,675.908721
14.676720	0.2041	26,129,389.706579
14.680122	0.2041	28,819,528.021986
14.683522	0.204	30,966,288.287272
14.686923	0.2041	32,268,496.593354
14.690325	0.2041	33,647,343.093278
14.693725	0.204	34,371,686.041908
14.697127	0.2041	33,833,244.974504
14.700528	0.2041	32,782,892.098996
14.703928	0.204	31,491,979.725536
14.707330	0.2041	29,884,389.615650
14.710732	0.2041	28,249,459.872929
14.714132	0.204	26,697,038.039256
14.717533	0.2041	24,601,322.251757
14.720935	0.2041	22,564,244.326896
14.724335	0.204	21,142,939.707513
14.727737	0.2041	19,697,317.275589
14.731138	0.2041	18,192,345.080616
14.734538	0.204	17,511,222.052792
14.737940	0.2041	17,109,582.726021
14.741342	0.2041	16,448,536.006156
14.744743	0.2041	16,155,047.394456
14.748143	0.204	16,253,379.811162
14.751545	0.2041	16,585,944.883423
14.754947	0.2041	16,972,996.918156
14.758347	0.204	17,414,670.021502
14.761748	0.2041	17,497,133.871101
14.765150	0.2041	17,570,009.647587
14.768550	0.204	17,725,369.544920
14.771952	0.2041	17,395,715.176935
14.775353	0.2041	17,490,858.299717
14.778753	0.204	17,727,066.026318
14.782155	0.2041	17,291,916.040000
14.785557	0.2041	16,859,777.580251
14.788957	0.204	16,574,354.848367
14.792358	0.2041	16,279,011.598184
14.795760	0.2041	16,091,509.763721
14.799160	0.204	15,960,637.605308
14.802562	0.2041	16,119,327.752890
14.805963	0.2041	16,788,695.040065
14.809363	0.204	17,686,609.758699
14.812765	0.2041	19,079,001.099456
14.816167	0.2041	21,306,110.439026
14.819567	0.204	23,924,969.064006
14.822968	0.2041	26,845,008.989159
14.826370	0.2041	30,297,253.573309
14.829770	0.204	34,444,956.108698
14.833172	0.2041	38,181,502.693345
14.836573	0.2041	41,662,984.861458
14.839973	0.204	45,380,937.679566
14.843375	0.2041	47,418,648.473372
14.846777	0.2041	48,001,321.024070
14.850177	0.204	48,355,056.228929
14.853578	0.2041	48,158,933.964094
14.856980	0.2041	46,145,597.464604
14.860380	0.204	43,207,091.827076
14.863782	0.2041	40,811,787.606480
14.867183	0.2041	37,597,854.631663
14.870583	0.204	33,662,387.801717
14.873985	0.2041	30,264,893.918664
14.877387	0.2041	27,353,485.759808
14.880787	0.204	24,860,272.418331
14.884188	0.2041	22,089,301.329438
14.887590	0.2041	19,556,916.115531
14.890990	0.204	18,045,914.203010
14.894392	0.2041	16,865,091.999991
14.897793	0.2041	15,603,250.940519
14.901193	0.204	14,438,484.174015
14.904595	0.2041	13,757,169.501691
14.907997	0.2041	13,183,154.883207
14.911397	0.204	12,911,023.557615
14.914798	0.2041	12,744,965.480289
14.918200	0.2041	12,209,473.402987
14.921600	0.204	12,116,860.554245
14.925002	0.2041	12,256,934.390112
14.928403	0.2041	12,095,068.854008
14.931803	0.204	11,909,948.980548
14.935205	0.2041	11,641,179.748446
14.938607	0.2041	11,575,803.987281
14.942007	0.204	11,729,259.621519
14.945408	0.2041	11,688,626.981204
14.948810	0.2041	11,356,796.948302
14.952210	0.204	11,142,351.463576
14.955612	0.2041	11,314,788.020604
14.959013	0.2041	11,379,978.311843
14.962413	0.204	11,347,361.501122
14.965815	0.2041	11,372,681.299615
14.969217	0.2041	11,089,497.999211
14.972617	0.204	10,922,134.171372
14.976018	0.2041	11,226,593.770133
14.979420	0.2041	11,213,717.690595
14.982820	0.204	11,044,638.758936
14.986222	0.2041	11,223,604.201815
14.989623	0.2041	11,188,981.529163
14.993023	0.204	10,988,762.224579
14.996425	0.2041	11,035,995.465830
14.999827	0.2041	10,988,709.739932
15.003227	0.204	10,925,758.562348
15.006628	0.2041	11,046,697.600274
15.010030	0.2041	11,210,631.925525
15.013430	0.204	11,183,226.521953
15.016832	0.2041	11,087,090.576280
15.020233	0.2041	11,091,494.081206
15.023633	0.204	10,821,884.626202
15.027035	0.2041	10,662,819.760187
15.030437	0.2041	10,860,446.789445
15.033837	0.204	10,706,276.818939
15.037238	0.2041	10,622,770.504086
15.040640	0.2041	10,731,298.265472
15.044040	0.204	10,732,833.329681
15.047442	0.2041	10,824,727.377618
15.050843	0.2041	10,703,938.267524
15.054243	0.204	10,782,172.571525
15.057645	0.2041	10,938,159.536599
15.061047	0.2041	10,885,929.522651
15.064447	0.204	10,817,737.291621
15.067848	0.2041	10,834,984.454520
15.071250	0.2041	11,043,748.969717
15.074650	0.204	10,966,385.903403
15.078052	0.2041	10,873,654.074412
15.081453	0.2041	10,967,928.794212
15.084855	0.2041	11,078,656.194923
15.088255	0.204	11,065,646.601976
15.091657	0.2041	10,804,160.232150
15.095058	0.2041	10,795,012.158717
15.098458	0.204	10,936,009.995814
15.101860	0.2041	10,844,842.879716
15.105262	0.2041	10,967,024.203135
15.108662	0.204	11,125,157.454864
15.112063	0.2041	10,806,570.425501
15.115465	0.2041	10,559,984.342031
15.118865	0.204	10,566,057.843544
15.122267	0.2041	10,541,613.836723
15.125668	0.2041	10,504,208.658443
15.129068	0.204	10,366,226.562180
15.132470	0.2041	10,348,512.360430
15.135872	0.2041	10,298,314.887095
15.139272	0.204	10,203,292.866554
15.142673	0.2041	10,251,203.400903
15.146075	0.2041	10,089,540.621235
15.149475	0.204	9,970,721.521321
15.152877	0.2041	10,263,869.763083
15.156278	0.2041	10,421,664.217690
15.159678	0.204	10,135,249.763001
15.163080	0.2041	10,015,381.786400
15.166482	0.2041	10,324,648.480560
15.169882	0.204	10,474,539.617161
15.173283	0.2041	10,545,912.436999
15.176685	0.2041	10,942,222.365605
15.180085	0.204	11,527,774.206860
15.183487	0.2041	12,567,399.717624
15.186888	0.2041	13,845,914.866470
15.190288	0.204	14,774,217.171913
15.193690	0.2041	15,974,151.574569
15.197092	0.2041	17,579,797.779253
15.200492	0.204	18,916,029.784279
15.203893	0.2041	20,116,899.735659
15.207295	0.2041	21,438,056.117299
15.210695	0.204	22,102,910.639368
15.214097	0.2041	22,183,365.336650
15.217498	0.2041	22,262,088.684427
15.220898	0.204	22,095,280.966932
15.224300	0.2041	21,472,205.179804
15.227702	0.2041	20,305,903.162315
15.231102	0.204	19,285,810.736244
15.234503	0.2041	18,051,041.779073
15.237905	0.2041	16,679,035.444135
15.241305	0.204	15,992,500.199756
15.244707	0.2041	15,022,894.914555
15.248108	0.2041	13,975,088.224435
15.251508	0.204	13,343,611.888570
15.254910	0.2041	12,656,148.873617
15.258312	0.2041	12,139,730.688598
15.261712	0.204	11,758,135.985861
15.265113	0.2041	11,383,517.829056
15.268515	0.2041	11,277,603.689269
15.271915	0.204	11,289,836.140697
15.275317	0.2041	10,884,580.687097
15.278718	0.2041	10,410,342.493826
15.282118	0.204	10,208,468.185364
15.285520	0.2041	10,018,973.567952
15.288922	0.2041	10,102,224.484242
15.292322	0.204	10,207,457.104346
15.295723	0.2041	10,056,754.134630
15.299125	0.2041	9,915,761.997742
15.302525	0.204	9,843,313.843453
15.305927	0.2041	10,057,770.580221
15.309328	0.2041	10,031,248.842787
15.312728	0.204	9,707,528.265073
15.316130	0.2041	9,922,585.396858
15.319532	0.2041	10,283,758.560777
15.322932	0.204	10,442,043.086867
15.326333	0.2041	10,578,227.533460
15.329735	0.2041	10,953,927.900728
15.333135	0.204	11,331,730.163302
15.336537	0.2041	11,472,247.049460
15.339938	0.2041	11,610,875.796674
15.343338	0.204	11,732,482.647386
15.346740	0.2041	11,892,125.132054
15.350142	0.2041	12,146,712.091133
15.353542	0.204	12,303,705.643843
15.356943	0.2041	12,228,193.736503
15.360345	0.2041	12,040,174.333049
15.363745	0.204	11,805,600.848181
15.367147	0.2041	11,659,071.570508
15.370548	0.2041	11,376,917.388401
15.373948	0.204	10,997,362.436164
15.377350	0.2041	10,978,427.739252
15.380752	0.2041	10,912,097.739424
15.384152	0.204	10,780,401.953723
15.387553	0.2041	10,680,875.981981
15.390955	0.2041	10,278,016.854209
15.394355	0.204	9,986,607.161780
15.397757	0.2041	10,106,759.465032
15.401158	0.2041	10,137,194.978293
15.404558	0.204	9,822,444.720393
15.407960	0.2041	9,681,937.448520
15.411362	0.2041	9,690,958.134527
15.414762	0.204	9,660,994.394731
15.418163	0.2041	9,669,394.233420
15.421565	0.2041	9,402,485.761603
15.424965	0.204	9,416,202.877378
15.428367	0.2041	9,602,499.555513
15.431768	0.2041	9,415,497.608226
15.435170	0.2041	9,469,881.259361
15.438570	0.204	9,539,222.155170
15.441972	0.2041	9,386,784.548636
15.445373	0.2041	9,297,315.833663
15.448773	0.204	9,156,548.753286
15.452175	0.2041	9,191,138.786729
15.455577	0.2041	9,291,216.865105
15.458977	0.204	9,210,110.704503
15.462378	0.2041	9,213,660.964282
15.465780	0.2041	9,258,789.904708
15.469180	0.204	9,334,219.467735
15.472582	0.2041	9,221,876.629662
15.475983	0.2041	9,099,312.448218
15.479383	0.204	9,035,272.156123
15.482785	0.2041	8,912,003.192912
15.486187	0.2041	9,039,425.716256
15.489587	0.204	9,057,199.267324
15.492988	0.2041	8,942,013.352776
15.496390	0.2041	8,809,254.199551
15.499790	0.204	8,961,605.796583
15.503192	0.2041	9,128,294.734062
15.506593	0.2041	9,053,975.816413
15.509993	0.204	9,293,034.891410
15.513395	0.2041	9,703,356.453587
15.516797	0.2041	10,330,042.101571
15.520197	0.204	11,572,700.132236
15.523598	0.2041	13,177,380.994611
15.527000	0.2041	15,438,003.396336
15.530400	0.204	19,484,673.470232
15.533802	0.2041	24,395,756.551832
15.537203	0.2041	30,766,512.537852
15.540603	0.204	40,240,145.356359
15.544005	0.2041	52,279,430.255895
15.547407	0.2041	66,317,595.908498
15.550807	0.204	81,739,526.913294
15.554208	0.2041	97,927,496.736799
15.557610	0.2041	115,671,110.810963
15.561010	0.204	133,820,008.612953
15.564412	0.2041	147,411,841.735822
15.567813	0.2041	160,979,408.750264
15.571213	0.204	173,403,455.842969
15.574615	0.2041	176,856,746.719514
15.578017	0.2041	176,027,622.583963
15.581417	0.204	171,201,322.861402
15.584818	0.2041	162,499,356.426895
15.588220	0.2041	149,247,098.786390
15.591620	0.204	133,794,205.973189
15.595022	0.2041	119,357,831.837838
15.598423	0.2041	101,864,757.044428
15.601823	0.204	85,645,395.300253
15.605225	0.2041	70,674,261.734566
15.608627	0.2041	56,028,196.141740
15.612027	0.204	44,824,319.109299
15.615428	0.2041	35,793,789.869511
15.618830	0.2041	29,009,260.486941
15.622230	0.204	23,896,770.403678
15.625632	0.2041	19,472,133.727567
15.629033	0.2041	16,696,888.108675
15.632433	0.204	14,821,206.308483
15.635835	0.2041	12,965,220.822781
15.639237	0.2041	11,981,175.498097
15.642637	0.204	11,461,055.386182
15.646038	0.2041	10,899,184.447672
15.649440	0.2041	10,583,369.903485
15.652840	0.204	10,514,630.752903
15.656242	0.2041	10,607,169.452575
15.659643	0.2041	10,752,396.727565
15.663043	0.204	10,903,925.839462
15.666445	0.2041	10,990,486.404492
15.669847	0.2041	11,265,663.486852
15.673247	0.204	11,584,042.870349
15.676648	0.2041	11,858,160.433569
15.680050	0.2041	12,245,889.280387
15.683450	0.204	12,406,194.739435
15.686852	0.2041	12,630,732.368553
15.690253	0.2041	12,856,271.256064
15.693653	0.204	12,940,484.411925
15.697055	0.2041	12,789,145.886726
15.700457	0.2041	12,606,167.961855
15.703857	0.204	12,509,489.269766
15.707258	0.2041	12,155,512.403854
15.710660	0.2041	11,972,104.338018
15.714060	0.204	11,867,820.721843
15.717462	0.2041	11,620,027.189306
15.720863	0.2041	11,401,075.770142
15.724263	0.204	10,977,266.827415
15.727665	0.2041	10,616,231.215065
15.731067	0.2041	10,557,496.678317
15.734467	0.204	10,304,202.810489
15.737868	0.2041	10,010,949.319162
15.741270	0.2041	9,862,198.632775
15.744670	0.204	9,612,959.903680
15.748072	0.2041	9,503,738.953787
15.751473	0.2041	9,561,381.382140
15.754873	0.204	9,433,739.943039
15.758275	0.2041	9,200,272.913395
15.761677	0.2041	9,143,973.263695
15.765077	0.204	9,320,053.094069
15.768478	0.2041	9,496,173.499432
15.771880	0.2041	9,528,443.834167
15.775280	0.204	9,568,808.617928
15.778682	0.2041	9,631,786.248871
15.782083	0.2041	9,476,760.659323
15.785483	0.204	9,347,848.474782
15.788885	0.2041	9,697,972.928343
15.792287	0.2041	9,585,792.821885
15.795687	0.204	9,188,240.378983
15.799088	0.2041	9,360,509.234506
15.802490	0.2041	9,364,938.979457
15.805892	0.2041	9,430,880.650004
15.809292	0.204	9,361,909.240580
15.812693	0.2041	9,104,204.304900
15.816095	0.2041	9,240,746.611636
15.819495	0.204	9,123,975.793299
15.822897	0.2041	8,931,915.130972
15.826298	0.2041	8,989,102.113332
15.829698	0.204	8,828,622.050765
15.833100	0.2041	8,746,442.758813
15.836502	0.2041	8,695,911.095240
15.839902	0.204	8,508,031.566625
15.843303	0.2041	8,535,197.360325
15.846705	0.2041	8,601,955.495036
15.850105	0.204	8,610,249.266670
15.853507	0.2041	8,434,312.788432
15.856908	0.2041	8,505,862.340500
15.860308	0.204	8,768,429.074380
15.863710	0.2041	8,593,616.816554
15.867112	0.2041	8,562,277.357111
15.870512	0.204	8,564,292.457873
15.873913	0.2041	8,402,308.318118
15.877315	0.2041	8,295,101.156623
15.880715	0.204	8,258,871.866604
15.884117	0.2041	8,307,677.948748
15.887518	0.2041	8,270,843.605417
15.890918	0.204	8,243,297.941616
15.894320	0.2041	8,275,760.815234
15.897722	0.2041	8,303,798.124136
15.901122	0.204	8,371,180.528146
15.904523	0.2041	8,380,926.998401
15.907925	0.2041	8,325,146.673539
15.911325	0.204	8,395,253.716825
15.914727	0.2041	8,526,012.036944
15.918128	0.2041	8,521,026.062730
15.921528	0.204	8,614,160.034693
15.924930	0.2041	8,990,083.476341
15.928332	0.2041	9,455,213.105558
15.931732	0.204	9,742,980.885413
15.935133	0.2041	10,251,274.192269
15.938535	0.2041	11,027,294.361587
15.941935	0.204	11,613,344.053661
15.945337	0.2041	12,274,735.617735
15.948738	0.2041	12,964,397.805155
15.952138	0.204	13,884,853.590944
15.955540	0.2041	14,808,609.816738
15.958942	0.2041	15,476,346.174954
15.962342	0.204	16,768,796.174255
15.965743	0.2041	18,279,383.197633
15.969145	0.2041	20,227,047.909154
15.972545	0.204	23,660,307.850759
15.975947	0.2041	28,577,417.113852
15.979348	0.2041	35,943,330.368661
15.982748	0.204	45,793,124.063214
15.986150	0.2041	60,111,154.571507
15.989552	0.2041	79,552,326.440858
15.992952	0.204	103,431,256.297429
15.996353	0.2041	133,423,299.233952
15.999755	0.2041	168,199,017.501535
16.003155	0.204	210,741,116.017971
16.006557	0.2041	256,038,862.625186
16.009958	0.2041	300,014,448.893691
16.013358	0.204	343,049,863.690331
16.016760	0.2041	376,721,421.590931
16.020162	0.2041	400,913,575.396401
16.023562	0.204	418,516,525.329263
16.026963	0.2041	433,969,171.859528
16.030365	0.2041	434,840,535.834353
16.033765	0.204	416,288,184.154830
16.037167	0.2041	390,290,485.775184
16.040568	0.2041	358,661,827.968273
16.043968	0.204	320,929,370.394144
16.047370	0.2041	277,914,591.300744
16.050772	0.2041	240,133,963.772612
16.054172	0.204	205,365,590.445627
16.057573	0.2041	171,101,709.374928
16.060975	0.2041	145,320,715.211280
16.064375	0.204	127,150,148.081461
16.067777	0.2041	114,292,096.222698
16.071178	0.2041	108,043,726.289564
16.074578	0.204	107,400,288.222458
16.077980	0.2041	113,105,643.925386
16.081382	0.2041	123,102,055.685552
16.084782	0.204	135,951,901.696553
16.088183	0.2041	150,169,358.341959
16.091585	0.2041	159,094,103.373087
16.094985	0.204	166,295,164.141896
16.098387	0.2041	172,656,032.008036
16.101788	0.2041	172,558,184.528504
16.105188	0.204	168,260,373.033776
16.108590	0.2041	164,148,394.496039
16.111992	0.2041	155,354,345.147068
16.115392	0.204	140,279,674.133951
16.118793	0.2041	123,476,086.261202
16.122195	0.2041	107,219,005.610269
16.125595	0.204	91,383,123.880549
16.128997	0.2041	74,694,187.138724
16.132398	0.2041	60,061,250.783142
16.135798	0.204	48,064,638.432803
16.139200	0.2041	38,358,293.642896
16.142602	0.2041	30,682,154.526097
16.146003	0.2041	24,349,585.073200
16.149403	0.204	20,072,392.388170
16.152805	0.2041	17,010,802.071824
16.156207	0.2041	14,637,667.613975
16.159607	0.204	12,901,420.460130
16.163008	0.2041	11,699,628.605974
16.166410	0.2041	10,974,110.046607
16.169810	0.204	10,440,631.697295
16.173212	0.2041	9,900,320.585243
16.176613	0.2041	9,440,964.792604
16.180013	0.204	9,447,671.034947
16.183415	0.2041	9,444,269.234479
16.186817	0.2041	9,182,025.943137
16.190217	0.204	9,038,797.211593
16.193618	0.2041	8,861,745.674986
16.197020	0.2041	8,906,958.119144
16.200420	0.204	8,782,655.644658
16.203822	0.2041	8,758,038.933974
16.207223	0.2041	8,896,822.231273
16.210623	0.204	8,687,263.391760
16.214025	0.2041	8,513,251.223655
16.217427	0.2041	8,532,467.290046
16.220827	0.204	8,727,821.068509
16.224228	0.2041	8,540,263.018060
16.227630	0.2041	8,361,511.556454
16.231030	0.204	8,554,892.084633
16.234432	0.2041	8,549,456.647772
16.237833	0.2041	8,565,269.152407
16.241233	0.204	8,443,306.475445
16.244635	0.2041	8,231,310.899808
16.248037	0.2041	8,282,310.100188
16.251437	0.204	8,340,784.717104
16.254838	0.2041	8,443,446.974227
16.258240	0.2041	8,585,955.032220
16.261640	0.204	8,443,657.305014
16.265042	0.2041	8,294,556.022311
16.268443	0.2041	8,406,846.543496
16.271843	0.204	8,427,514.715839
16.275245	0.2041	8,304,288.859083
16.278647	0.2041	8,269,151.094884
16.282047	0.204	8,343,304.241459
16.285448	0.2041	8,223,200.763822
16.288850	0.2041	8,039,349.853119
16.292250	0.204	8,066,115.234568
16.295652	0.2041	8,065,082.203435
16.299053	0.2041	8,193,900.796871
16.302453	0.204	8,347,556.792564
16.305855	0.2041	8,388,326.728092
16.309257	0.2041	8,661,290.265054
16.312657	0.204	9,074,227.618950
16.316058	0.2041	9,527,996.254425
16.319460	0.2041	10,072,524.168688
16.322860	0.204	10,860,077.076662
16.326262	0.2041	11,695,504.281931
16.329663	0.2041	12,307,109.618003
16.333063	0.204	12,928,673.324605
16.336465	0.2041	13,787,291.577113
16.339867	0.2041	14,597,752.208111
16.343267	0.204	15,187,051.109412
16.346668	0.2041	15,974,922.568732
16.350070	0.2041	16,279,716.116048
16.353470	0.204	16,050,526.413829
16.356872	0.2041	16,142,725.394413
16.360273	0.2041	15,848,043.651971
16.363673	0.204	15,397,810.437974
16.367075	0.2041	14,958,181.395201
16.370477	0.2041	13,926,013.803807
16.373877	0.204	13,163,554.439578
16.377278	0.2041	12,703,107.179829
16.380680	0.2041	12,073,973.898979
16.384080	0.204	11,648,299.972517
16.387482	0.2041	11,329,801.298710
16.390883	0.2041	11,065,758.870184
16.394283	0.204	10,823,557.407186
16.397685	0.2041	10,584,706.727136
16.401087	0.2041	10,528,618.799117
16.404487	0.204	10,281,545.047356
16.407888	0.2041	10,087,483.355274
16.411290	0.2041	9,990,460.253842
16.414690	0.204	9,849,488.369070
16.418092	0.2041	9,946,408.115491
16.421493	0.2041	9,846,460.418103
16.424893	0.204	9,667,622.672490
16.428295	0.2041	9,362,255.786909
16.431697	0.2041	9,274,644.925552
16.435097	0.204	9,389,018.311512
16.438498	0.2041	8,966,501.025908
16.441900	0.2041	8,803,676.519147
16.445300	0.204	8,837,037.735377
16.448702	0.2041	8,595,745.094388
16.452103	0.2041	8,485,537.770774
16.455503	0.204	8,577,603.945558
16.458905	0.2041	8,630,029.901442
16.462307	0.2041	8,588,209.934044
16.465707	0.204	8,419,112.558782
16.469108	0.2041	8,214,697.879611
16.472510	0.2041	8,244,942.246196
16.475910	0.204	8,361,040.235500
16.479312	0.2041	8,349,809.801191
16.482713	0.2041	8,378,123.906825
16.486113	0.204	8,462,369.198368
16.489515	0.2041	8,334,555.312800
16.492917	0.2041	8,388,475.791619
16.496318	0.2041	8,514,225.847080
16.499718	0.204	8,460,417.654691
16.503120	0.2041	8,564,527.947388
16.506522	0.2041	8,586,831.347455
16.509922	0.204	8,456,274.335853
16.513323	0.2041	8,479,028.773974
16.516725	0.2041	8,694,869.678561
16.520125	0.204	8,869,959.648890
16.523527	0.2041	8,775,615.456703
16.526928	0.2041	8,725,730.676235
16.530328	0.204	8,902,933.685836
16.533730	0.2041	8,762,762.526697
16.537132	0.2041	8,667,840.794582
16.540532	0.204	8,920,844.407652
16.543933	0.2041	8,942,682.502478
16.547335	0.2041	8,964,345.485294
16.550735	0.204	9,091,701.480006
16.554137	0.2041	8,956,960.771479
16.557538	0.2041	8,979,917.469962
16.560938	0.204	9,274,258.468694
16.564340	0.2041	9,314,689.080770
16.567742	0.2041	9,247,074.127680
16.571142	0.204	9,257,771.032219
16.574543	0.2041	9,087,342.365058
16.577945	0.2041	8,995,995.850291
16.581345	0.204	9,199,864.821808
16.584747	0.2041	9,305,964.704354
16.588148	0.2041	9,316,594.865337
16.591548	0.204	9,141,720.251164
16.594950	0.2041	8,982,051.186313
16.598352	0.2041	9,187,105.084903
16.601752	0.204	9,162,343.284994
16.605153	0.2041	8,993,180.903575
16.608555	0.2041	8,910,063.671954
16.611955	0.204	8,767,849.250910
16.615357	0.2041	8,735,096.086002
16.618758	0.2041	8,672,081.234536
16.622158	0.204	8,619,073.666983
16.625560	0.2041	8,392,039.896828
16.628962	0.2041	8,204,871.461851
16.632362	0.204	8,360,127.416809
16.635763	0.2041	8,366,521.882586
16.639165	0.2041	8,228,895.673558
16.642565	0.204	8,140,319.792482
16.645967	0.2041	8,037,663.134276
16.649368	0.2041	7,957,312.622846
16.652768	0.204	8,004,241.036103
16.656170	0.2041	7,956,749.737393
16.659572	0.2041	7,891,061.752321
16.662972	0.204	7,865,739.496108
16.666373	0.2041	7,762,696.592945
16.669775	0.2041	7,761,433.366102
16.673175	0.204	7,855,600.179530
16.676577	0.2041	7,940,034.520214
